Gene,Freq_In_Subgroup,Freq_In_Rest,Difference,Fold_Change
PTP4A3,0.25,0.14856933235509906,0.10143066764490094,1.6714656411413547
CACNA1G,0.28164556962025317,0.18048422597212033,0.10116134364813284,1.5519010983550694
RET,0.2674050632911392,0.16764490095377843,0.09976016233736079,1.5856101297982832
SORCS2,0.3876582278481013,0.2879677182685253,0.09969050957957598,1.3415278016898313
ATP6V0D1,0.2563291139240506,0.1573734409391049,0.0989556729849457,1.618510732633573
RASGEF1A,0.2674050632911392,0.16874541452677916,0.09865964876436006,1.5753301144341263
CCDC85C,0.2911392405063291,0.19258987527512839,0.09854936523120073,1.5038970405480367
MYH9,0.2974683544303797,0.1991929567131328,0.09827539771724692,1.4859081923478359
DGKZ,0.2610759493670886,0.16287600880410857,0.09819994056298004,1.5931309974675385
KCNQ1,0.35443037974683544,0.2564196625091709,0.09801071723766452,1.3768582255607937
CACNA2D2,0.3227848101265823,0.22487160674981657,0.0979132033767657,1.4290632398259344
LRP1,0.27531645569620256,0.17791636096845195,0.0974000947277506,1.5387997732904297
GDPD5,0.29430379746835444,0.19699192956713132,0.09731186790122312,1.486443402576
ARAP1,0.2737341772151899,0.1764490095377843,0.09728516767740558,1.5426075238639387
PAK4,0.28164556962025317,0.18488628026412326,0.0967592893561299,1.5151498497902418
MUC6,0.24050632911392406,0.1438004402054292,0.09670588890849485,1.6609502621174104
TMPRSS6,0.25,0.15407190022010273,0.09592809977989727,1.612155391435587
FZR1,0.23575949367088608,0.1401320616287601,0.09562743204212598,1.6704885548334019
NECTIN1,0.27531645569620256,0.1797505502567865,0.09556590543941607,1.5231846061053165
LOXL1,0.24050632911392406,0.14526779163609685,0.0952385374778272,1.6442876892014993
JADE2,0.2563291139240506,0.16140865737344093,0.09492045655060968,1.578297106013566
SPEG,0.25949367088607594,0.16471019809244314,0.0947834727936328,1.5659487096944675
POC1A,0.29430379746835444,0.1995597945707997,0.09474400289755475,1.4674117417110843
LMO1,0.25949367088607594,0.16507703595011006,0.09441663493596589,1.5624897771178219
WDR1,0.24841772151898733,0.15407190022010273,0.09434582129888461,1.6019518762999188
DOK4,0.23259493670886075,0.13829787234042554,0.09429706436843521,1.6697666145282504
COL18A1,0.2626582278481013,0.16874541452677916,0.09391281332132212,1.547365674532929
PPFIA4,0.2674050632911392,0.17351430667644901,0.09389075661469021,1.5322816128015821
PRKCZ,0.2911392405063291,0.19735876742479824,0.09378047308153087,1.4677407219557652
NBEAL2,0.22943037974683544,0.13573000733675716,0.09370037241007828,1.6779811850793167
LTBP2,0.29430379746835444,0.20066030814380045,0.09364348932455399,1.4594036881987285
ASIC1,0.23734177215189872,0.1438004402054292,0.09354133194646952,1.6390956534053391
MACROD1,0.27689873417721517,0.18341892883345562,0.09347980534375955,1.501465906611332
PIEZO1,0.25158227848101267,0.15810711665443875,0.09347516182657392,1.5812132340215723
DYSF,0.3259493670886076,0.23257520176082172,0.09337416532778589,1.3954793344131453
ACOT7,0.29430379746835444,0.202494497432135,0.09180930003621945,1.4462494130412749
AJAP1,0.3037974683544304,0.21203228173147468,0.09176518662295571,1.4260630637067693
