Gene,Freq_In_Subgroup,Freq_In_Rest,Difference,Fold_Change
CRB2,0.16734143049932523,0.22965879265091863,-0.06231736215159339,0.7254933947069664
SYNGAP1,0.21322537112010798,0.2755905511811024,-0.062365180060994396,0.7709062012769013
NDUFA10,0.19973009446693657,0.26246719160104987,-0.0627370971341133,0.7580833623086325
TBC1D9B,0.20917678812415655,0.27209098862642167,-0.06291420050226512,0.7659600530074708
UNC13D,0.12955465587044535,0.19247594050743658,-0.06292128463699123,0.6696163643430677
CRTC1,0.2213225371120108,0.28433945756780404,-0.06301692045579324,0.7756464493152646
OPRL1,0.1794871794871795,0.24278215223097113,-0.06329497274379164,0.7362605418181909
MAPKAPK3,0.2145748987854251,0.2782152230971129,-0.06364032431168778,0.7684928364768798
SH3BP2,0.18083670715249664,0.24453193350831146,-0.06369522635581482,0.7365099299654853
SOGA1,0.19163292847503374,0.2554680664916885,-0.06383513801665477,0.7471999578600328
ALS2CL,0.20107962213225372,0.2650918635170604,-0.06401224138480666,0.7556774546748273
PFKFB3,0.18353576248313092,0.24759405074365703,-0.06405828826052612,0.7382950715598084
DOT1L,0.145748987854251,0.2099737532808399,-0.06422476542658889,0.6908394318616294
AMZ1,0.21862348178137653,0.28302712160979876,-0.06440363982842223,0.7697274842707632
RELT,0.17408906882591094,0.2388451443569554,-0.06475607553104445,0.7258394548393218
KCNH2,0.203778677462888,0.268591426071741,-0.06481274860885303,0.755879667362494
FAM102A,0.10661268556005399,0.1714785651793526,-0.0648658796192986,0.6181213616265437
MYO1G,0.18218623481781376,0.24715660542432197,-0.0649703706065082,0.7341583130793325
TSPAN15,0.1970310391363023,0.26202974628171477,-0.06499870714541248,0.7490827251351055
FAM131C,0.16059379217273953,0.22572178477690288,-0.06512799260416335,0.7083297810608092
MAP2K3,0.21727395411605938,0.28258967629046366,-0.06531572217440429,0.7661560778874013
TNK2,0.1659919028340081,0.23140857392825898,-0.06541667109425087,0.7142245229095864
PLCB2,0.18893387314439947,0.2545931758530184,-0.06565930270861892,0.7391976429489961
KLF15,0.12010796221322537,0.18591426071741032,-0.06580629850418496,0.6425831916314441
KRBA1,0.18353576248313092,0.24934383202099739,-0.06580806953786647,0.7331347491227067
PDZD7,0.1970310391363023,0.26290463692038496,-0.06587359778408267,0.746599383154237
PCSK6,0.17408906882591094,0.24015748031496062,-0.06606841148904968,0.7218895660982365
SLC38A3,0.15384615384615385,0.22003499562554682,-0.06618884177939297,0.696026226122053
PLCD1,0.18083670715249664,0.24715660542432197,-0.06631989827182533,0.728720103352819
ATP6V0D1,0.16464237516869096,0.23097112860892388,-0.06632875344023292,0.709753735975733
DUSP8,0.1106612685560054,0.17716535433070865,-0.06650408577470325,0.6211155304111321
SYT7,0.26720647773279355,0.3337707786526684,-0.06656430091987486,0.7981774239920318
