"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","diff_pct"
"ZNF502",0.312003620250921,-0.616327192452678,0.464,0.498,1,-0.034
"CNN2",0.312029097790437,-0.479670537034568,0.275,0.233,1,0.042
"GORASP1",0.312289024399824,-0.645411655976967,0.246,0.287,1,-0.041
"NDUFA3",0.312334553330275,-0.285197097209758,0.246,0.283,1,-0.037
"TSTD3",0.312365117222012,-0.713460180309637,0.428,0.463,1,-0.035
"FAM71C",0.312528370930665,0.912589314072537,0.174,0.145,1,0.029
"PSMG4",0.31254056753831,-0.28310510226664,0.667,0.641,1,0.026
"SMCO4",0.312557595171989,-0.275519893870995,0.841,0.837,1,0.004
"IGFBP5",0.312597188392901,0.773520808797764,0.384,0.426,1,-0.042
"KHNYN",0.312800775443663,-1.24155138653691,0.217,0.252,1,-0.035
"ANKRD45",0.312893390514085,0.936219086580434,0.181,0.154,1,0.027
"TRAPPC10",0.313028257366157,-0.382190245719058,0.92,0.901,1,0.019
"AC004922.1",0.313280664256949,0.283762191619218,0.268,0.314,1,-0.046
"PDZD8",0.31331287342025,-0.35984194908867,0.957,0.94,1,0.017
"SNORC",0.313508544626939,-1.54023673381219,0.399,0.421,1,-0.022
"C12orf10",0.31350925131523,1.39498620233493,0.239,0.272,1,-0.033
"OCEL1",0.313548801817839,-0.400263043071371,0.13,0.101,1,0.029
"KTN1",0.313583138699501,-0.308881471783264,0.986,0.97,1,0.016
"FABP7",0.313621560058074,-2.10445807070025,0.254,0.21,1,0.044
"ING1",0.313794334826785,-1.05279604605181,0.181,0.216,1,-0.035
"MTX3",0.313875169298369,-0.332245602509146,0.638,0.577,1,0.061
"KAT8",0.31393552712441,-0.505009690864732,0.37,0.388,1,-0.018
"UCP2",0.313999060976796,-0.504258669219898,0.203,0.235,1,-0.032
"RPS12",0.314389051673049,-1.18832295852995,0.225,0.257,1,-0.032
"TERF2IP",0.314587343258386,-0.559631088776305,0.942,0.941,1,0.001
"PIGF",0.314611965097128,-0.603241003833838,0.833,0.801,1,0.0319999999999999
"LSM4",0.314674941926699,2.07238064125263,0.377,0.404,1,-0.027
"RPS6KA4",0.314722219648489,0.743411069458455,0.246,0.275,1,-0.029
"MS4A4E",0.314791336658543,0.473531043371054,0.203,0.168,1,0.035
"S100A9",0.314852964689935,-1.6705486857527,0.116,0.145,1,-0.029
"FNIP1",0.314853831889786,-1.56783597351361,0.486,0.487,1,-0.001
"ADAMTS10",0.314948356452013,-0.385680065289896,0.507,0.522,1,-0.015
"MLX",0.315101564977077,-1.6938472223145,0.167,0.195,1,-0.028
"CFI",0.31520294123936,0.257509299157647,0.333,0.289,1,0.044
"ZNF227",0.315297995798485,-0.441400899949165,0.71,0.728,1,-0.018
"TNF",0.315393715401163,0.909252989171882,0.123,0.097,1,0.026
"FPGS",0.31545491432829,0.597626964472874,0.413,0.451,1,-0.038
"TTC39A",0.315567947503583,-0.352963109057954,0.681,0.697,1,-0.0159999999999999
"DMTF1",0.315656285114333,-0.427425254218359,0.855,0.86,1,-0.005
"TRUB1",0.315763852726009,-0.412788302751555,0.862,0.814,1,0.048
"GUF1",0.315776870026489,1.00478884605333,0.333,0.376,1,-0.043
"PADI3",0.315898910602929,-0.359326271644684,0.63,0.649,1,-0.019
"CYSTM1",0.315927374643035,-0.455318333653539,0.884,0.891,1,-0.00700000000000001
"OR2AJ1",0.316110217190509,0.270994423151505,0.37,0.33,1,0.04
"FAHD2A",0.316182669030071,-1.11194523155998,0.384,0.419,1,-0.035
"GATA2",0.316199237516519,0.268930948885557,0.123,0.154,1,-0.031
"GBA",0.316243729752319,2.14420053257652,0.254,0.274,1,-0.02
"CSPG4",0.316383040037958,-1.10374250670439,0.362,0.393,1,-0.031
"DCDC2",0.316421382508311,0.708075291830198,0.978,0.985,1,-0.00700000000000001
"H2BFM",0.316691095359817,0.939343111977419,0.159,0.136,1,0.023
"TCIRG1",0.316803519820507,-1.1986117101296,0.159,0.184,1,-0.025
"DNAJC19",0.31684865141148,-1.83745346510546,0.312,0.346,1,-0.034
"RBM4B",0.316849992120472,1.06793118462289,0.442,0.489,1,-0.047
"PFDN4",0.316932257870393,-1.10956955615171,0.616,0.604,1,0.012
"TRAPPC11",0.316950387713738,-0.409601598316169,0.906,0.902,1,0.004
"TCF3",0.316987056777564,-0.427339731416533,0.406,0.446,1,-0.04
"SMARCB1",0.316997031271973,0.477489489650044,0.761,0.778,1,-0.017
"MLF2",0.317411507839268,1.03732488992678,0.464,0.47,1,-0.00599999999999995
"ZBED9",0.317421787025068,0.419190405909197,0.826,0.835,1,-0.00900000000000001
"TMEM126A",0.317434216469256,-1.83222686047694,0.413,0.42,1,-0.00700000000000001
"AC012309.1",0.317641130124769,-0.557855332026237,0.391,0.418,1,-0.027
"HYLS1",0.317663207061598,1.77238073596542,0.384,0.423,1,-0.039
"MAT1A",0.317664334196766,-0.327515826632951,0.457,0.475,1,-0.018
"CEACAM19",0.317695729843221,-0.338298326523766,0.268,0.302,1,-0.034
"MALT1",0.31771628737134,-0.265594371217067,0.594,0.515,1,0.079
"SAMD10",0.317784563664132,-0.730190831332457,0.094,0.122,1,-0.028
"ZNF827",0.317799083802137,-0.280821340697304,0.986,0.964,1,0.022
"ANO9",0.318049594687848,-0.545975267853596,0.261,0.294,1,-0.033
"RABL2A",0.318093773326458,-1.7695345903652,0.406,0.402,1,0.004
"CT45A1",0.31824705254604,0.570920272617123,0.254,0.225,1,0.029
"REELD1",0.318550383294797,0.329053156202063,0.543,0.493,1,0.05
"GNA12",0.318575604100636,-0.335105048169696,0.891,0.89,1,0.001
"PDGFRL",0.318597867723284,-0.517044634769732,0.826,0.838,1,-0.012
"CPXM1",0.318706158297636,-0.497577957068476,0.138,0.168,1,-0.03
"YOD1",0.318832634791123,1.19921657840944,0.312,0.274,1,0.038
"CFAP57",0.318834487950668,-0.413185163225399,0.413,0.443,1,-0.03
"KAT2B",0.318838372425777,0.375370255651536,0.978,0.965,1,0.013
"NEFM",0.318855381882732,2.65598319471755,0.348,0.296,1,0.052
"SYNGR4",0.31889602337773,-0.438544172608775,0.312,0.342,1,-0.03
"SELENOM",0.319061950472412,0.700820788564957,0.536,0.505,1,0.031
"CLDN12",0.31909851047689,1.19992353585485,0.652,0.622,1,0.03
"NOTUM",0.319108573530667,1.34239067267455,0.101,0.13,1,-0.029
"TTC5",0.319165344144403,0.628834752048695,0.891,0.864,1,0.027
"CCL1",0.319235763574157,0.514128724492061,0.203,0.17,1,0.033
"FXR1",0.319263768610968,-0.336219259135375,0.978,0.967,1,0.011
"GNPDA2",0.319543678034056,0.689757213366642,0.638,0.6,1,0.038
"VWA5B2",0.319593854375269,-0.527097377413486,0.174,0.208,1,-0.034
"DDX18",0.319713504347782,-0.90791564722046,0.638,0.63,1,0.00800000000000001
"ELANE",0.31986320007724,-0.259335640662813,0.138,0.108,1,0.03
"PCDHB1",0.319989692303961,0.321941243671659,0.377,0.346,1,0.031
"GPR35",0.320041588403233,-0.817257548209484,0.217,0.24,1,-0.023
"CREBZF",0.320141015113719,0.944369870268778,0.717,0.62,1,0.097
"DDX55",0.320174863335995,0.467445136813658,0.572,0.581,1,-0.00900000000000001
"MPDZ",0.320240077198371,-0.342586915215118,0.993,0.976,1,0.017
"CHAMP1",0.320254381926451,-0.310292379719425,0.688,0.605,1,0.083
"ZNF284",0.320468143459598,0.273122127843334,0.196,0.23,1,-0.034
"PALLD",0.32054367926915,0.298885235725709,1,0.994,1,0.006
"ZBP1",0.320670964879932,-0.558521591219028,0.333,0.357,1,-0.024
"PDLIM3",0.320860092472114,-0.39404656161011,0.703,0.701,1,0.002
"INSRR",0.32095095263911,-0.370993947563279,0.145,0.173,1,-0.028
"LTV1",0.320960420893847,0.576733278545351,0.587,0.543,1,0.0439999999999999
"ANXA5",0.321077234466047,-0.505780149336208,0.652,0.703,1,-0.0509999999999999
"SRGAP3",0.321092070625149,0.608227428527784,0.986,0.99,1,-0.004
"PAQR8",0.321114968694579,-1.12728121424921,0.391,0.436,1,-0.045
"SCGB1A1",0.321272800582851,-0.250029778892487,0.471,0.486,1,-0.015
"B3GNT4",0.32158395947348,-0.481596204443703,0.087,0.112,1,-0.025
"OR1A1",0.321685695776196,-0.326345950473603,0.558,0.576,1,-0.0179999999999999
"TMEM215",0.321890152446955,0.529074947872981,0.094,0.123,1,-0.029
"TRAF5",0.321898770943903,-0.267605112350795,0.826,0.835,1,-0.00900000000000001
"APCDD1",0.322030730984734,-0.525209032966657,0.652,0.655,1,-0.003
"ZNF780B",0.322041586841596,-0.384142164428727,0.804,0.787,1,0.017
"SUN2",0.322238701117245,-1.12847441121243,0.428,0.446,1,-0.018
"CSAG1",0.322392169111087,-0.273987697996427,0.203,0.228,1,-0.025
"LGR5",0.322557560192782,-0.320918660244427,0.993,0.969,1,0.024
"YIPF5",0.322577173692035,-0.955591276679589,0.522,0.488,1,0.034
"SBK3",0.322717909758315,0.610402974124335,0.08,0.107,1,-0.027
"ZNF547",0.32272385165492,4.45960400935466,0.239,0.208,1,0.031
"BEX5",0.322749036269445,-1.00860279447742,0.145,0.119,1,0.026
"TBC1D10C",0.322885262896619,-0.956083647306242,0.094,0.119,1,-0.025
"UROD",0.323028645118695,-3.50043517528902,0.145,0.173,1,-0.028
"CEP131",0.323273926698578,-0.395599379963397,0.355,0.385,1,-0.03
"RMND5A",0.323501479256624,-0.498897650702345,0.862,0.864,1,-0.002
"NFE2L3",0.323995761710969,-0.298129045090993,0.688,0.641,1,0.0469999999999999
"OR10R2",0.324097822743568,0.541929877503492,0.152,0.122,1,0.03
"PCGF2",0.324208835351348,-0.532788976834491,0.246,0.281,1,-0.035
"ZSCAN21",0.324330555875256,-0.470487969993388,0.486,0.527,1,-0.041
"ZFP82",0.324702369269702,-0.335986544282201,0.804,0.828,1,-0.0239999999999999
"PNMA8A",0.324883544658377,2.3384945363156,0.203,0.24,1,-0.037
"PRMT1",0.32491555133132,2.74989617927263,0.239,0.268,1,-0.029
"SMIM30",0.325029836773968,-0.347075014674803,0.123,0.154,1,-0.031
"TMEM140",0.325164718488086,-1.79929753416989,0.08,0.103,1,-0.023
"MTMR6",0.325188953180243,-0.642555693159722,0.797,0.8,1,-0.003
"SYNGAP1",0.325196997632699,-0.623786336398746,0.355,0.373,1,-0.018
"FOXI1",0.325233000337372,0.676202448261296,0.145,0.115,1,0.03
"STMN2",0.325388836288917,-0.79854424207109,0.87,0.85,1,0.02
"PPEF2",0.325522075716348,-0.329610432581552,0.826,0.803,1,0.0229999999999999
"DCAF4",0.325618471780866,-0.554689286495448,0.63,0.628,1,0.002
"GTF3C4",0.325680080743982,0.291038932966846,0.645,0.692,1,-0.0469999999999999
"MRPS7",0.325739355097227,-0.286678765254591,0.167,0.202,1,-0.035
"PPIAL4G",0.325767964429009,0.709749643948793,0.159,0.13,1,0.029
"ZNF783",0.325783324271996,1.07278982074309,0.486,0.516,1,-0.03
"PDRG1",0.32591050949097,-0.77968446365597,0.232,0.265,1,-0.033
"DGUOK",0.325983999812554,-0.916783515137304,0.754,0.714,1,0.04
"C22orf31",0.32600317507305,-0.716570541417812,0.159,0.185,1,-0.026
"DNAJB4",0.326024529189683,-0.456362828356715,0.268,0.238,1,0.03
"NANS",0.326069015051125,0.254550082688243,0.609,0.604,1,0.005
"ZNF572",0.326072514347969,1.26087165506362,0.225,0.267,1,-0.042
"THOC5",0.326198749019335,-0.538650662645935,0.804,0.768,1,0.036
"FCRL3",0.326497992959007,-0.384512787527385,0.696,0.695,1,0.001
"TAF5L",0.326610821923471,-0.418922788514695,0.746,0.755,1,-0.00900000000000001
"GPLD1",0.326753018855719,-0.312113480368931,0.899,0.92,1,-0.021
"SERINC2",0.326914808938617,-1.13126304452252,0.558,0.548,1,0.01
"STAM",0.327044598462558,-0.383310915488836,0.913,0.917,1,-0.004
"ECD",0.327092780658726,-0.432016635385801,0.877,0.875,1,0.002
"GPR183",0.327199283781749,-1.51445100206181,0.152,0.123,1,0.029
"SLC26A2",0.327271488736066,-0.43940472781854,0.862,0.813,1,0.049
"SPZ1",0.327338381960133,0.386847564183499,0.087,0.114,1,-0.027
"EFCAB13",0.327399637187843,-0.496422476876992,0.971,0.938,1,0.033
"AL592490.1",0.327409313047856,0.32670875441729,0.355,0.316,1,0.039
"CPLX1",0.327475998556568,-0.761351980900735,0.609,0.602,1,0.00700000000000001
"IL17RB",0.32749443741459,-0.676233657664482,0.587,0.534,1,0.0529999999999999
"ZDHHC21",0.327537243842133,-0.437727445079794,0.913,0.918,1,-0.005
"CASP10",0.327568818474645,-0.302489817166571,0.833,0.865,1,-0.032
"TEX35",0.327576572049576,-0.268163853780865,0.514,0.548,1,-0.034
"NT5DC4",0.327701156198447,-0.363849110058539,0.384,0.405,1,-0.021
"CCDC138",0.327951092088225,0.263387140697862,0.978,0.971,1,0.00700000000000001
"SLC6A14",0.328073928181515,0.991820295533725,0.543,0.512,1,0.031
"ZNF329",0.328214041085864,-0.564452928579495,0.797,0.773,1,0.024
"DLD",0.328545117068427,-0.475218279614095,0.841,0.786,1,0.0549999999999999
"TIMM8A",0.328677670021186,-1.95022397998378,0.109,0.136,1,-0.027
"GHDC",0.328683947839567,-0.684013493742432,0.152,0.181,1,-0.029
"PAQR3",0.328850071749403,-0.360777236200695,0.587,0.626,1,-0.039
"ZNF568",0.329114419092199,-0.28382791687373,0.964,0.964,1,0
"FRMPD1",0.32945153014066,-0.674677679800722,0.341,0.362,1,-0.021
"LST1",0.329480644920437,-2.31453312076833,0.087,0.115,1,-0.028
"FBXO39",0.329675735676747,-0.260876933604163,0.565,0.575,1,-0.01
"NAGK",0.329746212020506,-1.92333077878031,0.406,0.415,1,-0.00899999999999995
"CLTCL1",0.32983406256933,-0.269624174583855,0.971,0.95,1,0.021
"MRPS15",0.330083171071858,-2.1551095942051,0.326,0.356,1,-0.03
"RALGAPB",0.330233190719472,1.20336799355281,0.986,0.966,1,0.02
"CYP11B1",0.330564956200179,0.317342211784752,0.145,0.173,1,-0.028
"GYG1",0.330768857797166,-1.26152316517897,0.783,0.759,1,0.024
"RELCH",0.33078188863172,0.426387020375,0.942,0.957,1,-0.015
"HIVEP2",0.330795790584269,-0.406038533207911,0.978,0.971,1,0.00700000000000001
"TEAD2",0.3308567638529,-0.523986908968199,0.478,0.494,1,-0.016
"ZNF516",0.330918411743626,-0.256809464259707,0.92,0.892,1,0.028
"NHP2",0.331037428950543,1.44673859520544,0.101,0.13,1,-0.029
"SCGB2A1",0.331063191128994,0.40980007267452,0.362,0.333,1,0.029
"TPH1",0.331482100042581,-0.357955792762871,0.761,0.73,1,0.031
"NDUFB7",0.331577185571886,-0.264971275781213,0.275,0.298,1,-0.023
"PROZ",0.331774329265295,0.497769990632449,0.304,0.326,1,-0.022
"HIST1H2AC",0.331909517272794,-0.998065208323685,0.558,0.569,1,-0.0109999999999999
"UFM1",0.331954643806771,-1.29464907081306,0.449,0.478,1,-0.029
"DLX1",0.332000760888355,0.533436825418344,0.08,0.105,1,-0.025
"TDRD7",0.332036295084317,0.735953045270153,0.928,0.935,1,-0.00700000000000001
"AMPD2",0.332119682890277,-1.37733798508211,0.217,0.247,1,-0.03
"BORCS8",0.332161880854191,-1.5133276200087,0.123,0.155,1,-0.032
"AADACL4",0.332164402537788,-0.329650550892655,0.652,0.658,1,-0.006
"MED6",0.332318157060122,-0.476585175360641,0.536,0.542,1,-0.006
"UBA5",0.332436776735405,-0.401432076151703,0.384,0.332,1,0.052
"SLC27A5",0.332506914862971,0.391499394878753,0.674,0.659,1,0.015
"PGK1",0.332507002874112,-0.418849382028359,0.949,0.912,1,0.0369999999999999
"PHF6",0.33259174378829,-0.469049389186229,0.899,0.839,1,0.06
"FAM57B",0.332672414810058,-0.278315184224588,0.623,0.632,1,-0.00900000000000001
"SNX22",0.332796933696415,0.731668146319609,0.145,0.183,1,-0.038
"KIF18B",0.332830771275846,-0.346421232483674,0.565,0.59,1,-0.025
"HRASLS2",0.332987450448934,0.374700954878583,0.413,0.375,1,0.038
"SRI",0.333029396565404,0.712098363210786,0.464,0.494,1,-0.03
"RHOU",0.333055349296816,-0.735898573503692,0.572,0.49,1,0.082
"SCNM1",0.333086729907704,0.68528995838744,0.188,0.218,1,-0.03
"RABEP2",0.333107442360974,-0.579811814870219,0.601,0.583,1,0.018
"COX15",0.333109945904302,0.511523258442443,0.239,0.272,1,-0.033
"GOLGA6L7",0.333286155712539,2.43620200239612,0.109,0.14,1,-0.031
"USP14",0.333368067729855,-0.450748290027847,0.906,0.912,1,-0.006
"TCFL5",0.333497194149473,-1.46648808292319,0.493,0.498,1,-0.005
"MOGS",0.333564083111626,-2.19471521878457,0.087,0.11,1,-0.023
"MTX1",0.33394767913276,1.35270063325797,0.08,0.102,1,-0.022
"ZNF680",0.334278959245474,-0.274472817139543,0.841,0.854,1,-0.013
"ZMAT3",0.33434238120034,-0.437758921439193,0.906,0.873,1,0.033
"HAUS5",0.334428850100613,-1.04488638900186,0.304,0.325,1,-0.021
"TSPAN32",0.334457797820105,-0.527396281523141,0.188,0.222,1,-0.034
"ATP7A",0.334489394340766,-0.5476394403951,0.601,0.528,1,0.073
"TCEAL8",0.334533656912996,1.4592095577041,0.167,0.137,1,0.03
"MAGEA4",0.334685088654458,0.377119943975752,0.101,0.13,1,-0.029
"STOM",0.334740886471541,1.51116000884882,0.674,0.726,1,-0.0519999999999999
"ZC2HC1A",0.334773464332357,1.9997788454514,0.522,0.464,1,0.058
"NR5A2",0.334818692933126,0.352113181444184,0.993,0.969,1,0.024
"CACTIN",0.334838028038054,-0.939718098657165,0.188,0.214,1,-0.026
"MYMK",0.334846723296584,0.938568532646471,0.225,0.264,1,-0.039
"ACOT7",0.334920589667419,-0.770698316336298,0.906,0.874,1,0.032
"SNCB",0.335023885367173,-0.381287595416135,0.188,0.216,1,-0.028
"SMIM9",0.335051609637135,0.379665241677228,0.478,0.45,1,0.028
"CLEC18B",0.335129919546642,-0.541652492282992,0.283,0.317,1,-0.034
"BCLAF1",0.335133565064894,0.365657197133647,0.819,0.763,1,0.0559999999999999
"COLQ",0.335223802013364,-0.263735241290689,0.877,0.864,1,0.013
"HPS3",0.335329179978572,0.983998945051097,0.87,0.783,1,0.087
"SYNPO2L",0.335504985320052,-1.02177453898631,0.239,0.272,1,-0.033
"GTF2E1",0.335548576996997,1.34597598896251,0.862,0.842,1,0.02
"HLA-DMA",0.335694616848239,-0.783017191982701,0.674,0.593,1,0.0810000000000001
"PEX1",0.335859480669752,-0.2993601712527,0.826,0.847,1,-0.021
"ANGPTL6",0.335872188721552,-0.840818127745225,0.261,0.295,1,-0.034
"MXD1",0.335906181495816,-0.93713358601931,0.775,0.758,1,0.017
"PIGV",0.335962980512071,-1.59798785787738,0.413,0.417,1,-0.004
"CLEC10A",0.33598047302221,-0.655581941817485,0.188,0.216,1,-0.028
"COA3",0.335991323283678,-0.866227721682918,0.109,0.137,1,-0.028
"ADIPOR2",0.336088658499808,0.277902777712716,0.986,0.963,1,0.023
"CCNYL1",0.336275672339842,0.341747533843257,0.891,0.881,1,0.01
"TMEM238",0.336564786545456,1.59835846488844,0.101,0.128,1,-0.027
"C6orf48",0.336657183845643,-2.71529677851504,0.087,0.112,1,-0.025
"CRABP1",0.336749486947765,-0.789985615070535,0.239,0.272,1,-0.033
"TTLL8",0.336754901997333,-0.385338329378915,0.522,0.54,1,-0.018
"SMIM7",0.336886806701612,-2.19657206113252,0.333,0.377,1,-0.044
"CCDC137",0.336890551156285,-0.876840033806835,0.167,0.2,1,-0.033
"POMGNT2",0.337113677335616,-0.818284186040482,0.565,0.579,1,-0.014
"FBXO10",0.337149132151913,0.278973659986898,0.13,0.165,1,-0.035
"RPL32",0.337167623540154,-1.38855687878244,0.341,0.354,1,-0.013
"DPP7",0.337297671129095,-1.37009879914179,0.13,0.102,1,0.028
"BTBD1",0.337403170978601,-0.938732317899998,0.312,0.281,1,0.031
"NIPAL4",0.337464680817007,-1.26365865368041,0.196,0.22,1,-0.024
"CCDC74A",0.337481926392178,1.62473922971631,0.152,0.124,1,0.028
"C7orf57",0.337671775441432,0.461733198201613,0.725,0.673,1,0.0519999999999999
"FMO5",0.338028781518012,-0.629205658773035,0.348,0.39,1,-0.042
"AGAP2",0.338072433861393,-0.282030491498497,0.196,0.232,1,-0.036
"LGALS8",0.338113153929016,-0.366168249166728,0.732,0.73,1,0.002
"APOL3",0.338128594978061,0.665636791010881,0.696,0.628,1,0.068
"AC068896.1",0.338294706149116,-1.27147246263894,0.123,0.151,1,-0.028
"GPR143",0.338501823903638,-0.596646830049516,0.739,0.719,1,0.02
"NPIPB11",0.338570505600948,0.899834565330687,0.457,0.491,1,-0.034
"SNX27",0.338680113788989,-0.335620521226546,0.957,0.959,1,-0.002
"VHL",0.338697944054167,-0.829662579868185,0.435,0.474,1,-0.039
"OR7A5",0.338740522265643,-0.766291934624524,0.297,0.324,1,-0.027
"ZNF91",0.339071366770664,-0.636573063254006,0.971,0.964,1,0.00700000000000001
"DHX9",0.339132178782438,-0.902387152187085,0.92,0.866,1,0.054
"PREB",0.33946574878675,-1.76473821662664,0.08,0.103,1,-0.023
"SWAP70",0.339506280844274,0.81016048274718,0.935,0.948,1,-0.0129999999999999
"AEN",0.339506542179837,-1.26194088596055,0.261,0.286,1,-0.025
"MAGOH",0.339639582947384,-0.443423481416809,0.514,0.488,1,0.026
"SIVA1",0.339738096854767,-2.25181945444562,0.348,0.38,1,-0.032
"TUBGCP5",0.340153843454677,-0.377974376479354,0.87,0.884,1,-0.014
"CCDC17",0.340202758629545,1.12893660964072,0.167,0.134,1,0.033
"CTDNEP1",0.340356717250428,-1.78960429911216,0.123,0.15,1,-0.027
"GTF2H2C",0.340412736371183,0.51276488888662,0.471,0.446,1,0.025
"ZNF316",0.340436451728747,-0.858819931333461,0.268,0.29,1,-0.022
"ASB1",0.340584923516792,-0.858119210194903,0.601,0.626,1,-0.025
"EBLN2",0.340987879461081,-1.72187560659235,0.13,0.158,1,-0.028
"STAT1",0.341148657413785,2.06823944025628,0.841,0.8,1,0.0409999999999999
"SLC25A45",0.341246131128058,-1.11776779928237,0.159,0.193,1,-0.034
"ZNF474",0.341261198122886,0.792666535059202,0.138,0.11,1,0.028
"VCL",0.34129875883521,0.259712645529692,0.971,0.968,1,0.003
"DGCR2",0.341335363299663,0.258450309395733,0.913,0.894,1,0.019
"DKK1",0.341344879155892,0.263490100510932,0.087,0.113,1,-0.026
"ECM1",0.341498582326991,2.09421079261681,0.167,0.139,1,0.028
"ICOSLG",0.341515009348453,-0.874482707264857,0.087,0.113,1,-0.026
"BDH2",0.341577172069678,-1.51338552099222,0.449,0.484,1,-0.035
"ZNF619",0.341577696082598,-0.420182051255484,0.239,0.274,1,-0.035
"ZNF830",0.341623617996857,-0.745035895084684,0.087,0.112,1,-0.025
"UBE2K",0.341938395897226,0.390550319430522,0.978,0.962,1,0.016
"AC136616.2",0.342065273100033,0.346056583718294,0.08,0.102,1,-0.022
"RFC5",0.342146529655801,-0.580902159200328,0.572,0.616,1,-0.044
"TERB2",0.342251978660062,-0.251411559697454,0.688,0.674,1,0.0139999999999999
"AC040162.1",0.342269243070978,0.757693500972935,0.116,0.092,1,0.024
"ADAMTS15",0.34232550173801,-0.505706532223297,0.529,0.539,1,-0.01
"TMSB15A",0.342384425262727,1.04344316164992,0.109,0.085,1,0.024
"TP53RK",0.342433022293192,-1.94049103017835,0.21,0.237,1,-0.027
"FOPNL",0.342437647653962,-0.310725090026703,0.717,0.71,1,0.00700000000000001
"ATF5",0.342482511002778,0.46468040235075,0.101,0.08,1,0.021
"SLC22A18AS",0.342694803066824,-0.562868290244959,0.188,0.221,1,-0.033
"DUSP28",0.343067683028385,-0.963589907528482,0.101,0.129,1,-0.028
"POPDC2",0.343084348620211,-0.376893254106442,0.58,0.571,1,0.00900000000000001
"LEMD1",0.343169707639055,0.337351411865577,0.862,0.867,1,-0.005
"KLF15",0.343258891883288,0.275118946074263,0.239,0.275,1,-0.036
"LTO1",0.343284134613792,-0.731959664866176,0.413,0.432,1,-0.019
"GLP1R",0.343475563224391,-0.392501840453688,0.572,0.596,1,-0.024
"RAB18",0.343483629551223,0.550424367510413,0.797,0.815,1,-0.0179999999999999
"SLC9A3R1",0.343664748535559,1.20023526374893,0.37,0.389,1,-0.019
"BEX4",0.343728221005402,1.01937578113788,0.138,0.166,1,-0.028
"OR2C1",0.343847078491309,0.749249006007566,0.116,0.089,1,0.027
"TM6SF1",0.343856534910824,-0.306073376741578,0.297,0.331,1,-0.034
"GCA",0.343911875165135,-0.765265746479558,0.862,0.794,1,0.068
"OTC",0.343916181035152,0.254647378185053,0.283,0.238,1,0.045
"APLNR",0.343970676459652,-1.22192990308044,0.152,0.128,1,0.024
"OR51A4",0.344019912520723,0.472693275238557,0.254,0.223,1,0.031
"OR51C1P",0.344020187396779,1.00152645182503,0.138,0.114,1,0.024
"HTR2B",0.344047638129981,0.265107645429019,0.174,0.146,1,0.028
"PLIN5",0.344232262564955,0.60884689118835,0.254,0.292,1,-0.038
"NRL",0.34429285878877,-0.833713255817534,0.377,0.408,1,-0.031
"AL365232.1",0.344408132927676,0.280689356737693,0.768,0.775,1,-0.00700000000000001
"GLRX5",0.344700342081425,-1.4120960130429,0.333,0.367,1,-0.034
"IFRD2",0.345008411249112,-0.773149133386387,0.08,0.104,1,-0.024
"SLC35F6",0.345101811438444,-2.00325997286701,0.159,0.189,1,-0.03
"GAL",0.345118100688058,0.393521938333443,0.174,0.204,1,-0.03
"ZC3H11A",0.34528731091204,0.911596797568367,0.08,0.108,1,-0.028
"URGCP",0.345361866519836,-0.879586859589819,0.674,0.678,1,-0.004
"SNU13",0.345367886485463,-0.939178051886356,0.565,0.583,1,-0.018
"TMEM234",0.345416436244951,-0.792254952651464,0.21,0.246,1,-0.036
"NPM1",0.345512846261096,-1.80529656439674,0.681,0.678,1,0.003
"ZNF555",0.345555758475802,-0.592885692147832,0.5,0.514,1,-0.014
"MLLT6",0.345568036411634,-0.707151746942772,0.312,0.34,1,-0.028
"FAM49A",0.345588005160531,-0.276390796728048,0.949,0.942,1,0.00700000000000001
"TRO",0.34559977014371,0.938736587594228,0.312,0.283,1,0.029
"WASHC4",0.34571260259092,-0.427164126601078,0.87,0.88,1,-0.01
"POLR2D",0.345754148389437,-0.599616267017317,0.58,0.547,1,0.0329999999999999
"PRRC2A",0.346014626688507,0.470022913754096,0.312,0.343,1,-0.031
"ADRM1",0.346027288849326,0.612023984454609,0.08,0.102,1,-0.022
"MAN2B2",0.346036369840437,-0.939699740694117,0.616,0.597,1,0.019
"TUBB",0.346051040191548,-1.78623082441184,0.167,0.199,1,-0.032
"ZNF852",0.346100344278132,-0.481070473487798,0.58,0.615,1,-0.035
"MTMR4",0.346198048099456,-0.641587724750035,0.667,0.67,1,-0.003
"TUSC2",0.346345015763557,3.08656588434676,0.181,0.155,1,0.026
"CCDC85A",0.346594148020829,0.39544055698271,0.094,0.12,1,-0.026
"IAPP",0.346665886343672,0.528576792919529,0.188,0.159,1,0.029
"DLX6",0.346853432368987,0.436654283272104,0.116,0.145,1,-0.029
"SMCP",0.346862406617322,-0.252707450944479,0.297,0.329,1,-0.032
"POLA2",0.346881270223354,-1.02124466416759,0.167,0.196,1,-0.029
"OR5L1",0.347205124852302,0.997369517238302,0.123,0.098,1,0.025
"RRNAD1",0.347236734454061,-1.46017544116641,0.254,0.278,1,-0.024
"SMARCD1",0.347395210597089,-0.646285400779019,0.449,0.476,1,-0.027
"HERC5",0.347401328834004,-0.29524226546029,0.87,0.858,1,0.012
"TMPRSS11D",0.347484164263196,0.270802593856601,0.217,0.262,1,-0.045
"DDA1",0.34750800776615,1.21925301929669,0.232,0.264,1,-0.032
