"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","diff_pct"
"CDC42EP5",0.0102574576860468,-0.727190182462571,0.165,0.221,1,-0.056
"ASCL5",0.0102768578657907,-0.257590287066799,0.271,0.319,1,-0.048
"FAM209B",0.010278170151091,-0.892537611396308,0.173,0.221,1,-0.048
"UPRT",0.0102787142947045,0.521225768571641,0.769,0.712,1,0.057
"AQP8",0.0102914850260393,-0.660135785905943,0.431,0.481,1,-0.05
"MS4A10",0.0103151482949491,-0.313957229207007,0.348,0.405,1,-0.057
"RNF43",0.0103321227297609,-0.824626363835049,0.085,0.128,1,-0.043
"BEST1",0.0103470570193167,0.608081266325971,0.388,0.428,1,-0.04
"C19orf12",0.010348768246,-0.415358862232273,0.407,0.479,1,-0.072
"TMEM198",0.0103628742155911,-0.348380479220356,0.09,0.137,1,-0.047
"C10orf71",0.0104078140940435,-0.57888241088419,0.527,0.552,1,-0.025
"SPAAR",0.0104282400562087,-0.253139455157143,0.737,0.752,1,-0.015
"PPP2R1B",0.010432709365711,0.704096931468011,0.715,0.743,1,-0.028
"APEH",0.0104340158192108,-1.20049765414226,0.173,0.225,1,-0.052
"GOLGA6L22",0.0104855428809585,-0.397257571638145,0.133,0.182,1,-0.049
"SARS",0.0104884510608429,0.536505713679807,0.697,0.712,1,-0.015
"PDS5B",0.0104896625381384,0.252855186325195,0.992,0.983,1,0.00900000000000001
"IRF1",0.0105099137977661,-0.810226363042655,0.128,0.176,1,-0.048
"ZEB1",0.010534925238058,0.282757811382907,0.997,0.982,1,0.015
"RBM42",0.0105532338758146,0.881184992793068,0.178,0.233,1,-0.055
"ZIK1",0.0105811282788245,-0.623588122993848,0.418,0.463,1,-0.045
"ABLIM3",0.0106349176744525,-0.271055218968411,0.699,0.71,1,-0.011
"PLXNB1",0.010650498614218,1.36487105050487,0.378,0.44,1,-0.062
"LSM14B",0.0106606317762654,-0.90051602999737,0.25,0.302,1,-0.052
"H3F3B",0.0106655015568861,0.547601689208135,0.428,0.497,1,-0.069
"CCDC154",0.0106689850090233,-0.516898854514141,0.096,0.141,1,-0.045
"WBP2",0.0106794415340474,0.731951469085119,0.29,0.359,1,-0.069
"GSTT4",0.0106900078368158,-0.769200211059005,0.245,0.298,1,-0.053
"DNAJA4",0.0107128056586632,-0.552642533059734,0.471,0.51,1,-0.039
"STX6",0.0107167542059655,-0.582918506013368,0.846,0.859,1,-0.013
"ARL6IP5",0.0107169543340291,0.955461465205494,0.654,0.695,1,-0.0409999999999999
"CCDC153",0.0107171369630912,-0.407761528251028,0.202,0.261,1,-0.059
"TRAF3IP3",0.0107228891031429,-0.339107852923882,0.556,0.589,1,-0.0329999999999999
"HTATIP2",0.0107493674805116,0.660592151105907,0.612,0.639,1,-0.027
"CHAT",0.0107510333047957,-0.412480377794175,0.71,0.702,1,0.00800000000000001
"IL17RC",0.0107528740492335,0.562474061846101,0.356,0.4,1,-0.044
"LTBR",0.0107768992780881,-0.744442307359277,0.316,0.374,1,-0.058
"DLX4",0.0107982833919984,-0.851383246475211,0.082,0.127,1,-0.045
"CHGA",0.0108538770349224,0.317530972222849,0.17,0.225,1,-0.055
"TAF11",0.010856313368984,-0.616858337680558,0.367,0.417,1,-0.05
"INSL3",0.0109054572003417,-1.19481030514146,0.218,0.268,1,-0.05
"SKIV2L",0.0109078225706281,0.498056020911964,0.226,0.282,1,-0.056
"PKDCC",0.010960680220613,-0.795223991569647,0.189,0.242,1,-0.053
"MRTO4",0.0109693314268467,-2.30346956270254,0.213,0.264,1,-0.051
"SUDS3",0.0109890156873278,-0.275487054847633,0.827,0.826,1,0.001
"PIGG",0.0109920140075291,1.52260934415733,0.644,0.665,1,-0.021
"IGFL4",0.010994096339175,-0.387592124603234,0.769,0.806,1,-0.037
"BEX3",0.011013063699609,0.290194333244614,0.279,0.216,1,0.063
"PPIG",0.0110635417012427,0.277116992161377,0.92,0.921,1,-0.001
"SLC35E4",0.0110839257372361,-0.72991264041609,0.378,0.424,1,-0.046
"SLC41A1",0.0111173731661602,0.31576024778516,0.5,0.521,1,-0.021
"SLC7A11",0.0111202777076889,0.443977161930151,0.918,0.879,1,0.039
"ETV4",0.0111713508830417,-0.95187024665538,0.109,0.157,1,-0.048
"SLC29A2",0.0112015761010488,0.864019607413685,0.168,0.222,1,-0.054
"ACOT4",0.011222986772039,0.673498665004065,0.176,0.231,1,-0.055
"PIF1",0.0112251441340812,-0.709004949972782,0.181,0.239,1,-0.058
"PIGK",0.0112558006265462,0.352327926839722,0.979,0.951,1,0.028
"TRPM5",0.011264902506773,-1.19276045280435,0.136,0.185,1,-0.049
"SV2A",0.0112809790499649,0.442859836917164,0.261,0.311,1,-0.05
"NANOGNB",0.0112866620181674,-0.261241870725541,0.402,0.455,1,-0.053
"SOS2",0.011289977755736,-0.252953601746518,0.979,0.975,1,0.004
"CRTAP",0.0113033255710674,-0.60137521598284,0.684,0.707,1,-0.0229999999999999
"MYRF",0.0113253699360041,0.46050025626634,0.479,0.542,1,-0.063
"DPEP3",0.0113282508273699,-0.614615137104819,0.109,0.156,1,-0.047
"ASB3",0.0113705811624523,-0.265787643508085,0.981,0.966,1,0.015
"CCDC17",0.0113870095463434,-1.2667123410612,0.093,0.139,1,-0.046
"ARHGEF40",0.0113925910825885,1.33571501531592,0.316,0.375,1,-0.059
"USB1",0.0113927223140487,-1.53152952397169,0.473,0.495,1,-0.022
"MED22",0.0114028837316761,0.822771452360392,0.16,0.212,1,-0.052
"LSM10",0.0114095628096413,-2.56364121511273,0.221,0.275,1,-0.054
"NT5DC4",0.0114105213387279,-0.562369889565765,0.354,0.409,1,-0.055
"VPS18",0.0114328105246314,-0.963672019486572,0.207,0.262,1,-0.055
"CCDC32",0.0114620550498359,-0.387430988448566,0.524,0.567,1,-0.0429999999999999
"FOSL2",0.0115008698182034,-0.344915768014497,0.434,0.466,1,-0.032
"HABP2",0.0115061783998383,-0.447350917193674,0.681,0.699,1,-0.0179999999999999
"IL2RA",0.0115125064493843,-0.308733850328787,0.755,0.763,1,-0.00800000000000001
"PBX2",0.0115602098273201,-1.56670369141964,0.072,0.114,1,-0.042
"ZDHHC11B",0.0115729823254077,-0.636236522110769,0.801,0.804,1,-0.003
"DZANK1",0.0115745922588949,-0.260036360327831,0.955,0.941,1,0.014
"SLC46A3",0.0115781333508641,-1.08358059821637,0.566,0.583,1,-0.017
"GGT2",0.0115847355364585,-0.787799686777253,0.199,0.249,1,-0.05
"FAM120A",0.0115879039964643,0.449723532249338,0.96,0.955,1,0.005
"MARCOL",0.0115998922396008,0.316624750239994,0.684,0.6,1,0.0840000000000001
"MNDA",0.0116674112177418,0.430556277591714,0.63,0.546,1,0.084
"GJC2",0.0116706374752938,-0.456989405045506,0.154,0.205,1,-0.051
"ZNF500",0.0116786801021896,-0.778843380928423,0.356,0.411,1,-0.055
"HIST1H3J",0.0116864100686545,0.70651626534111,0.069,0.112,1,-0.043
"C2orf70",0.0116998921561676,-0.389473860621387,0.311,0.375,1,-0.064
"CEACAM19",0.0117056450091655,-0.856852063765504,0.25,0.306,1,-0.056
"RCCD1",0.0117068707624389,-1.2632861367355,0.176,0.221,1,-0.045
"NAA15",0.0117277217714034,-0.363407850434352,0.981,0.974,1,0.00700000000000001
"PRAMEF15",0.0117324897693482,-0.340272152415698,0.322,0.38,1,-0.058
"TTC24",0.0117334948938044,-0.569711074968805,0.146,0.199,1,-0.053
"UBXN6",0.0117367090153594,-0.275863688204457,0.157,0.209,1,-0.052
"ADGRB3",0.0117412282810375,0.284757147842506,1,0.998,1,0.002
"CYP26C1",0.0117456483962773,-0.866894205382677,0.077,0.119,1,-0.042
"MRPL58",0.011756604451416,0.765680972394939,0.327,0.382,1,-0.055
"TRIB2",0.0117615425872,-0.54961857943201,0.476,0.533,1,-0.057
"TMEM245",0.0117807147425415,0.433862379395916,0.984,0.974,1,0.01
"SIVA1",0.0118041056714288,0.771349411383545,0.322,0.384,1,-0.062
"XKR9",0.0118569331350002,0.694445855818289,0.306,0.244,1,0.062
"CLPS",0.0118596060472779,-0.534858759332187,0.114,0.165,1,-0.051
"RGS11",0.0118686607880284,2.0743917381862,0.074,0.117,1,-0.043
"XPA",0.0118718483500863,0.394854286282603,0.686,0.705,1,-0.0189999999999999
"C1orf158",0.0118800128945274,-0.514248597965086,0.614,0.619,1,-0.005
"PCDHB13",0.0118840967906662,-0.986209944422337,0.13,0.179,1,-0.049
"TOR1AIP1",0.0118961464075893,-0.383288984095211,0.862,0.881,1,-0.019
"XCR1",0.0119360361151119,-0.593218893275422,0.338,0.379,1,-0.041
"SIAE",0.0120383100790004,-0.600828166356572,0.771,0.813,1,-0.0419999999999999
"SLC18A2",0.012042797746632,-0.275271563116016,0.681,0.706,1,-0.0249999999999999
"ZNF620",0.0121158757186225,-0.577269231411116,0.681,0.713,1,-0.0319999999999999
"ACADL",0.0121180713683118,0.643369318599822,0.354,0.284,1,0.07
"LILRA6",0.0121271641510301,-0.669349019072565,0.098,0.143,1,-0.045
"LRCH4",0.0121332268902967,1.04281605912826,0.114,0.164,1,-0.05
"RAB11FIP1",0.0122105196939944,-0.386218538194945,0.795,0.797,1,-0.002
"DLL4",0.0122478901792486,-0.632368970441751,0.136,0.187,1,-0.051
"TP53TG5",0.0122508613469468,-1.42738286009832,0.114,0.162,1,-0.048
"OR6C3",0.0122525119403282,0.971564508823696,0.136,0.097,1,0.039
"HNRNPDL",0.0122527877267917,0.6131630847548,0.532,0.573,1,-0.0409999999999999
"SCRIB",0.012255742924558,0.351068999888782,0.213,0.272,1,-0.059
"CYP26B1",0.012280741677947,-0.868993032662164,0.186,0.238,1,-0.052
"GRM2",0.0122844924296969,-0.771045565665204,0.184,0.231,1,-0.047
"NR1I2",0.012303633520111,-0.46260800582765,0.338,0.392,1,-0.054
"NELFCD",0.0123067519192659,1.2282528231538,0.356,0.415,1,-0.059
"NEUROD4",0.0123359442590579,0.271263716113393,0.468,0.393,1,0.075
"GPR137",0.0123473254155909,-0.925335236678,0.074,0.115,1,-0.041
"ANGEL1",0.0123982697309431,-0.28227301111032,0.745,0.752,1,-0.00700000000000001
"SLC35A2",0.012411625367131,-2.6955235780673,0.197,0.248,1,-0.051
"TMEM69",0.0124628646110757,-0.977764118046102,0.274,0.327,1,-0.053
"AC008764.1",0.0125060644865669,-0.336289466311682,0.269,0.326,1,-0.057
"FOXJ2",0.0125065917217927,-0.467007527159993,0.54,0.581,1,-0.0409999999999999
"YIPF2",0.0125249911057592,-2.10642024999557,0.096,0.14,1,-0.044
"LCE4A",0.0125256219877654,0.387982038356567,0.12,0.082,1,0.038
"PIGQ",0.0125335026475963,-1.94317068843405,0.098,0.143,1,-0.045
"SIGLEC15",0.0125506504659575,-0.647723055291587,0.335,0.393,1,-0.058
"MLLT6",0.0125958745684553,-0.644999379384528,0.298,0.343,1,-0.045
"EPG5",0.0126072920816462,-0.318945250276124,0.957,0.968,1,-0.011
"AP3S2",0.0126322301269563,-0.312244247403986,0.33,0.384,1,-0.054
"OCIAD2",0.0126480329676757,-0.379198637295245,0.691,0.706,1,-0.015
"GDF11",0.0126880499492744,-1.06835260192462,0.394,0.441,1,-0.047
"SPDL1",0.0127190626498672,0.270092402827701,0.713,0.648,1,0.065
"AL110118.2",0.0127275606884012,-0.383487625396274,0.62,0.646,1,-0.026
"CALHM3",0.0127386959885641,-1.5165947220616,0.168,0.218,1,-0.05
"FAM53C",0.0127388347434509,-0.545780009797892,0.314,0.364,1,-0.05
"HDGF",0.0127738653692376,0.505072651722035,0.189,0.242,1,-0.053
"AC010422.3",0.0127869390013556,-0.906280466077562,0.093,0.137,1,-0.044
"BICRA",0.012798957582622,-0.965680662146354,0.112,0.158,1,-0.046
"LCE1E",0.012828419420527,-0.561657864742283,0.074,0.116,1,-0.042
"KRT9",0.0128348701935752,-0.835243116799874,0.213,0.264,1,-0.051
"FXYD7",0.0128444211973911,-1.52801425270941,0.098,0.144,1,-0.046
"WDR90",0.012849344034116,-0.800002211941467,0.154,0.205,1,-0.051
"LRRN3",0.0128572580739016,-0.303217273686598,0.364,0.298,1,0.066
"DLK2",0.0128637194838809,-0.696974453150045,0.117,0.166,1,-0.049
"RPL34",0.0128844191771767,0.836185307856828,0.638,0.584,1,0.054
"PYCR3",0.0128962748565213,-0.997477815689622,0.085,0.129,1,-0.044
"NR2F2",0.0128980646705315,-0.6777281495392,0.223,0.278,1,-0.055
"CABYR",0.0129169839448032,-0.782656981252853,0.574,0.606,1,-0.032
"RUNDC3A",0.0129384297143863,-1.61599757180966,0.112,0.159,1,-0.047
"SPARCL1",0.0129393601208638,0.663611577581643,0.947,0.91,1,0.0369999999999999
"SIPA1",0.0129422271953153,1.06216860340931,0.152,0.205,1,-0.053
"GOLGA8K",0.0129567164721551,-0.419162154046891,0.08,0.122,1,-0.042
"TMPRSS4",0.0130041965956994,-0.359106644335235,0.702,0.728,1,-0.026
"MED9",0.01300919761963,-0.863403440242827,0.399,0.45,1,-0.051
"TRAFD1",0.0130834013656605,-0.443467954908339,0.747,0.775,1,-0.028
"EPN3",0.0131069053986792,-1.07179961060905,0.13,0.178,1,-0.048
"NCF2",0.01312535871297,-0.39457729249636,0.226,0.288,1,-0.062
"CYB5RL",0.0131668973875538,-0.289596082407547,0.298,0.353,1,-0.055
"KRT84",0.013223072612534,-0.958542613713221,0.157,0.206,1,-0.049
"CAP1",0.0132249638340806,0.316365470562162,0.777,0.795,1,-0.018
"TRAPPC6B",0.0132306459341754,-0.28457864450736,0.569,0.613,1,-0.044
"HRC",0.0132376566099915,-0.718365116194422,0.061,0.1,1,-0.039
"FAM161A",0.0132495553154684,0.348121808342935,0.809,0.817,1,-0.0079999999999999
"GOLGA8J",0.0132579273175408,-0.519958386271812,0.064,0.102,1,-0.038
"ZFAND4",0.0132815648444986,-0.271196692607446,0.931,0.916,1,0.015
"AC007040.2",0.0132849086506357,-0.524120263742712,0.407,0.467,1,-0.06
"OTUD4",0.0132938808005249,-0.259460092639687,0.875,0.863,1,0.012
"KLK6",0.0132985263620164,0.313357318833821,0.311,0.368,1,-0.057
"POLM",0.0133058945791434,1.95301075867631,0.178,0.231,1,-0.053
"PLPP2",0.013323989180117,0.718723930983271,0.266,0.322,1,-0.056
"RER1",0.0133255281936627,0.632183593284865,0.199,0.249,1,-0.05
"TSKU",0.0133459504715046,-1.15509320184243,0.255,0.307,1,-0.052
"FAM187B",0.0133608075598854,-0.542150729809122,0.133,0.181,1,-0.048
"ACSS2",0.0133730507533608,0.524971886101702,0.894,0.888,1,0.006
"WASHC5",0.0134232572632983,0.373944388069061,0.894,0.886,1,0.00800000000000001
"SAMD10",0.0134313930701403,-1.56140435807265,0.082,0.125,1,-0.043
"DDX23",0.0134797734226344,0.943678394733096,0.572,0.588,1,-0.016
"NEK9",0.0134811630162297,0.36761627755523,0.907,0.889,1,0.018
"HTR3C",0.013514972285968,-0.71600353071609,0.335,0.377,1,-0.042
"MAP1A",0.0135393100125038,0.255852713950919,0.513,0.577,1,-0.064
"POLR2J",0.0135774125144217,-4.06703580995308,0.101,0.145,1,-0.044
"CCDC28B",0.0135831340510935,-0.967197621231705,0.082,0.126,1,-0.044
"VSIG2",0.013622883690243,-0.574141280706278,0.12,0.166,1,-0.046
"GJE1",0.0136376452452202,0.83661371855849,0.117,0.08,1,0.037
"ODF4",0.0136560791600152,-0.3096769226883,0.271,0.326,1,-0.055
"FAM110D",0.0136561223821164,-0.606248113375667,0.096,0.139,1,-0.043
"TMSB4X",0.0136846063418594,0.569040925115218,0.641,0.572,1,0.0690000000000001
"RPS3",0.0137344680314841,0.800516247370188,0.614,0.651,1,-0.037
"ABHD5",0.0137375611860824,-0.681200329913127,0.83,0.845,1,-0.015
"UNC119B",0.0137383634617052,0.904688646296207,0.364,0.414,1,-0.05
"CFC1",0.0137387627250311,-0.580350447314374,0.093,0.136,1,-0.043
"ELOVL3",0.013756097801506,-0.869667728550461,0.072,0.113,1,-0.041
"NOXA1",0.0137764140923519,0.893079485299539,0.112,0.159,1,-0.047
"SLC25A38",0.0137837281316906,-0.857436678793561,0.418,0.465,1,-0.047
"UQCRQ",0.0138385128882795,-0.71516695378024,0.226,0.287,1,-0.061
"PYGB",0.013840251475866,-0.352933646326317,0.646,0.659,1,-0.013
"VWA5B2",0.013842481422232,-1.08211534297035,0.165,0.212,1,-0.047
"PFN4",0.0138807412689497,-0.841312597433201,0.088,0.131,1,-0.043
"UPP1",0.0139386789037163,0.406234105295929,0.46,0.493,1,-0.033
"MRPS15",0.0139467122452572,-0.777666546832913,0.306,0.36,1,-0.054
"TMED1",0.0139584712682245,-2.23525263594391,0.08,0.123,1,-0.043
"RBPJL",0.0139780869519041,-0.686019185828272,0.176,0.226,1,-0.05
"TSN",0.0139877431719188,-0.589211074810763,0.689,0.704,1,-0.015
"CELF3",0.013990247820894,-1.32317133419061,0.085,0.127,1,-0.042
"INHBB",0.0139988507033936,-0.507829750117738,0.072,0.113,1,-0.041
"ZNF577",0.0140119626685783,0.351850675798062,0.891,0.904,1,-0.013
"TLX1",0.0140238238106869,-1.60347064910408,0.096,0.137,1,-0.041
"KRT34",0.0140286586106817,-0.399576582232176,0.245,0.3,1,-0.055
"MTMR11",0.0140361135053802,-0.257539743133124,0.245,0.296,1,-0.051
"PXDC1",0.0140657479549862,0.503985870610699,0.41,0.452,1,-0.042
"CFAP36",0.0140802111061926,0.526889389540652,0.734,0.764,1,-0.03
"ZMAT3",0.0140839096407011,-0.511520715669721,0.888,0.873,1,0.015
"FUT3",0.0140884789957316,-0.628346734955101,0.189,0.241,1,-0.052
"MMP21",0.0140897277608423,-0.688593381011711,0.255,0.312,1,-0.057
"SLC30A7",0.014108774178423,1.29016358430037,0.968,0.931,1,0.0369999999999999
"SMIM4",0.0141095226571766,-0.6318292634033,0.375,0.435,1,-0.06
"MAP2K7",0.0141504779421778,-0.81413076701515,0.088,0.131,1,-0.043
"FNDC5",0.014168196573747,-0.694358397081392,0.301,0.35,1,-0.049
"USE1",0.0141866913697396,1.41606845623642,0.144,0.196,1,-0.052
"DDX25",0.0142071096121314,-0.393310820157365,0.415,0.471,1,-0.056
"CAPNS1",0.0142123893124124,1.75724019984986,0.197,0.254,1,-0.057
"SLC49A3",0.0142260474034975,-0.569405085360831,0.08,0.121,1,-0.041
"NUDT7",0.0142324818563855,-0.359066353034659,0.566,0.611,1,-0.045
"FDXR",0.0142432316030753,0.460468396139581,0.178,0.23,1,-0.052
"CFAP43",0.0142472909994669,0.281785600040964,0.96,0.945,1,0.015
"HDDC3",0.0142808012257509,-1.90941541012796,0.082,0.123,1,-0.041
"OPN4",0.0142888290890903,-1.32879405987585,0.191,0.241,1,-0.05
"FBRS",0.0143203500932009,0.257163850412408,0.144,0.193,1,-0.049
"GPRC5A",0.0143312529124959,-0.498695896464648,0.625,0.654,1,-0.029
"ZNF16",0.0143440556976802,-0.429120128433386,0.54,0.582,1,-0.0419999999999999
"LCP2",0.0143546445055453,-0.620245279253214,0.774,0.775,1,-0.001
"NELFE",0.0143668086534239,0.991962354211407,0.247,0.304,1,-0.057
"RAD21",0.0143730443889129,0.840270981881291,0.758,0.713,1,0.045
"ZDHHC11",0.0143780305511965,-0.327598085679445,0.753,0.752,1,0.001
"CCDC116",0.0145047074420371,-0.537153847925373,0.066,0.105,1,-0.039
"FKBP11",0.0145251667564606,-0.579222533284907,0.168,0.216,1,-0.048
"LAYN",0.0145290288889494,0.46217841912283,0.545,0.593,1,-0.0479999999999999
"MESD",0.014537098023087,0.918577105192761,0.795,0.819,1,-0.0239999999999999
"CPXM1",0.0145809745316948,-0.72187440731861,0.128,0.17,1,-0.042
"TBX5",0.0145953127334206,-0.338347238710668,0.848,0.848,1,0
"JOSD2",0.0145987246508889,-0.2663770075686,0.128,0.179,1,-0.051
"FOXI2",0.0146157327609301,-1.10828983709864,0.082,0.124,1,-0.042
"METTL1",0.0146321049023559,1.03789042581276,0.088,0.129,1,-0.041
"TMEM222",0.0146366276923644,0.778770821060482,0.332,0.385,1,-0.053
"TEX22",0.0146676611729274,-1.28302219430731,0.34,0.387,1,-0.047
"HAUS7",0.0146862760550149,-0.693100723026417,0.165,0.212,1,-0.047
"MON1B",0.0147086254580253,-0.961578080328228,0.311,0.363,1,-0.052
"NRN1",0.0147392624374316,-1.09206046590561,0.154,0.205,1,-0.051
"MTIF2",0.0147504671770483,0.278346450794124,0.816,0.82,1,-0.004
"DDX19A",0.0147628248306593,-0.782598024181362,0.375,0.408,1,-0.033
"BRF2",0.0147788965775858,-0.618560774799393,0.141,0.187,1,-0.046
"IRX6",0.014807140813466,-0.577260079803693,0.096,0.139,1,-0.043
"KIDINS220",0.0148611794200016,-0.39749008570992,0.976,0.973,1,0.003
"PRRG1",0.0148770539263933,2.12397985913668,0.396,0.329,1,0.067
"NCDN",0.0148945096015257,0.728000943001535,0.189,0.242,1,-0.053
"RPL18",0.0149031886523315,0.928155382151154,0.306,0.251,1,0.055
"TMEM129",0.0149253301383319,2.42792261230167,0.061,0.1,1,-0.039
"DPM2",0.0149338194030523,-2.52481070586402,0.069,0.107,1,-0.038
"OSGIN2",0.0149429171223653,0.304893133088873,0.707,0.649,1,0.0579999999999999
"BRD2",0.0149507792535667,0.712741022345426,0.287,0.35,1,-0.063
"CNIH4",0.0149509587762968,-0.493851082002263,0.755,0.767,1,-0.012
"UGT3A2",0.0149605583110046,-0.265549379527843,0.761,0.759,1,0.002
"FAM20A",0.0149980973062809,-0.445512781068835,0.668,0.68,1,-0.012
"CCDC126",0.0149997604256188,-0.252894012783376,0.84,0.861,1,-0.021
"FCMR",0.0150099801875506,-0.280489423975787,0.441,0.481,1,-0.04
"GPA33",0.0150163319824066,-0.258725868543836,0.886,0.872,1,0.014
"ZNF232",0.0150427130177972,-1.73817052984148,0.263,0.32,1,-0.057
"NES",0.0150753509826338,-1.95198680537691,0.117,0.165,1,-0.048
"ADIPOQ",0.0151204078904734,-0.395746110243456,0.465,0.511,1,-0.046
"ITGA5",0.0151256851844274,-0.910566900770578,0.234,0.286,1,-0.052
"TOE1",0.0151597907521015,0.579299129773677,0.106,0.155,1,-0.049
"P2RY12",0.0151765819342016,2.30814194435198,0.184,0.138,1,0.046
"EXOC3L4",0.0151831781787095,-1.38113084969479,0.112,0.155,1,-0.043
"BRCC3",0.0152157500470864,0.801779460073779,0.332,0.272,1,0.06
"AOC3",0.0152286805136641,-0.677741470677145,0.168,0.219,1,-0.051
"NRM",0.0152604867470282,-1.19795303857553,0.074,0.115,1,-0.041
"ZNF559-ZNF177",0.0152768974073729,-0.496283989342091,0.596,0.642,1,-0.046
"TRAM2",0.0153292459622266,-0.37197505810095,0.745,0.752,1,-0.00700000000000001
"CYP2A13",0.0153599503262114,-0.374584218215213,0.287,0.344,1,-0.057
"BPIFA2",0.0153820027541051,-0.33859610218974,0.505,0.55,1,-0.045
"ZACN",0.0153942386143948,-0.71596539394621,0.114,0.158,1,-0.044
"CSN2",0.0154193764285628,0.323963926878904,0.266,0.208,1,0.058
"GPR61",0.0154220037511519,-0.419124724451478,0.125,0.175,1,-0.05
"ALKBH6",0.0154507217855991,-1.71351450017835,0.09,0.133,1,-0.043
"AMIGO1",0.0154584717781397,-1.46266229054786,0.141,0.188,1,-0.047
"DMWD",0.0154714123515771,-0.840773013460042,0.178,0.229,1,-0.051
"AC008878.1",0.0154871478403249,-0.696485325440063,0.223,0.274,1,-0.051
"NFKBIA",0.0155068775439944,-1.37365264783534,0.114,0.161,1,-0.047
"GMPPB",0.0155081013632946,-2.27745086717229,0.066,0.105,1,-0.039
"SMCO4",0.0155242361052733,-0.265826032948506,0.838,0.837,1,0.001
"KLRC4-KLRK1",0.015530761939831,1.36405332853819,0.383,0.315,1,0.068
"ARSA",0.0155633671249868,-2.61681017358351,0.114,0.159,1,-0.045
"LRRC59",0.015571387046513,-0.538777706268124,0.503,0.541,1,-0.038
"PROSER3",0.0156041404668467,-0.6875448318156,0.261,0.304,1,-0.043
"SEMA3B",0.0156101439700687,0.799172210873706,0.229,0.29,1,-0.061
"PLK3",0.015623691468959,-1.1745571964485,0.104,0.149,1,-0.045
"CLEC4M",0.0156252706716173,-0.383748540695892,0.223,0.276,1,-0.053
"AQP10",0.0156349019757673,-0.31511192384917,0.125,0.175,1,-0.05
"SLC52A3",0.0156749677277204,-0.385456438415651,0.394,0.449,1,-0.055
"SPAG4",0.0156909416416706,-0.273990927348162,0.101,0.144,1,-0.043
"PTPN18",0.0157062753554377,0.754562769803175,0.513,0.541,1,-0.028
"TRBV23-1",0.0157477496270288,0.777342803658517,0.112,0.077,1,0.035
"NCCRP1",0.0157640547918045,-1.40292385147613,0.117,0.161,1,-0.044
"TMEM65",0.0157728864263388,0.309718782703705,0.934,0.892,1,0.042
"RGS4",0.0157827244263464,0.505129612578699,0.426,0.367,1,0.059
"DCAF15",0.0157958367242337,0.528784968860787,0.125,0.173,1,-0.048
"OR52E6",0.0158010749388282,0.439198211823391,0.138,0.1,1,0.038
"FDPS",0.015818217238259,0.444892444872422,0.322,0.368,1,-0.046
"ADIPOR1",0.0158550947472292,1.37271284551418,0.572,0.613,1,-0.041
"RAMP3",0.0158826589722875,-0.55006409589285,0.535,0.561,1,-0.026
"CPT2",0.0158861183669532,0.314026999621634,0.468,0.494,1,-0.026
"RXRB",0.015896394384179,-0.566589763558175,0.114,0.162,1,-0.048
"HIKESHI",0.0158975465268962,0.522649046519892,0.886,0.89,1,-0.004
"SIX2",0.0159028240924326,-0.549098779225319,0.072,0.112,1,-0.04
"CDH16",0.0159147061458797,-0.560272019712126,0.165,0.215,1,-0.05
"CDKN2A",0.0159363027210783,-0.469195493971804,0.096,0.139,1,-0.043
"KRT71",0.0159503081145554,-0.576713180350796,0.229,0.283,1,-0.054
"TRPV6",0.0159829618352364,-0.290422786511358,0.293,0.343,1,-0.05
"NBPF6",0.0159861169766652,0.467095651032435,0.298,0.242,1,0.056
"NRBF2",0.0160319819970435,-0.570944761166398,0.628,0.662,1,-0.034
"ADPRHL2",0.0160586604009803,0.962812777236476,0.138,0.186,1,-0.048
"CNOT3",0.0160861684476613,-1.6474598417716,0.239,0.289,1,-0.05
"AC093323.1",0.0160964676872797,-2.19139049304141,0.077,0.116,1,-0.039
"WDR55",0.0161245534174202,-0.393279467022319,0.189,0.239,1,-0.05
"FANCE",0.0161377595837982,-0.347717940448077,0.34,0.403,1,-0.063
"CD74",0.0161456024243027,0.703172729100171,0.396,0.446,1,-0.05
"ADAMTSL4",0.0161627154543566,1.30840778417644,0.106,0.152,1,-0.046
"OAS3",0.0161740317763285,-0.692847349648359,0.386,0.418,1,-0.032
"MSANTD3",0.016185009977766,-0.63468509753849,0.588,0.596,1,-0.00800000000000001
"TSPAN33",0.016193497038389,-0.537405519587344,0.612,0.638,1,-0.026
"WFDC5",0.0162096343332832,-0.983055540407523,0.191,0.236,1,-0.045
"NPR2",0.0162248854410104,1.38808288625255,0.372,0.422,1,-0.05
"ARAP2",0.0162273580751096,-0.286832648497394,0.992,0.993,1,-0.001
"PHOX2A",0.0162321851186603,-0.309816958846652,0.106,0.149,1,-0.043
"ACOT13",0.0162682427969431,0.402836554846329,0.795,0.79,1,0.005
"STXBP2",0.0162947312937281,-0.582441451591576,0.09,0.135,1,-0.045
"CA13",0.0163040742789465,-0.315808059995918,0.835,0.815,1,0.02
"KLRB1",0.0163195567360571,0.316881909887324,0.221,0.169,1,0.052
"WNT9A",0.0163391711193576,-0.678018330692731,0.391,0.428,1,-0.037
"TUBG1",0.0163644152345995,-1.2167270978499,0.154,0.205,1,-0.051
"KCNK6",0.0163693340587703,-0.699228966425645,0.309,0.363,1,-0.054
"TAC3",0.0164090411177416,-0.344285699400047,0.452,0.5,1,-0.048
