"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KMT5C",2.22474158497076e-06,0.803399688325568,0.189,0.126,0.0440565576071761
"COG8",2.23026598661621e-06,0.775420879271474,0.208,0.145,0.0441659573329609
"AC005726.1",2.23460133435645e-06,0.275308691543613,0.709,0.651,0.0442518102242607
"SMARCD3",2.23823138699658e-06,0.369041372779632,0.579,0.498,0.0443236961566933
"CELA1",2.23911301839377e-06,0.57294428321255,0.648,0.575,0.0443411551032518
"TMEM243",2.2595824109766e-06,0.252413916160259,0.654,0.575,0.0447465104845696
"DYRK1B",2.26244079722984e-06,-0.90289209606263,0.229,0.16,0.0448031151075425
"ZNF250",2.26627240690663e-06,0.323298480661852,0.69,0.606,0.0448789924739721
"RBPJL",2.27128381909267e-06,0.442286382871566,0.277,0.203,0.0449782334694921
"PRAME",2.28524594346193e-06,0.314020252230367,0.471,0.386,0.0452547254183766
"SYNC",2.28647182402385e-06,0.254185480909769,0.684,0.602,0.0452790015311444
"ACD",2.29073512873297e-06,-0.914518304511275,0.111,0.064,0.0453634277542989
"SLC7A4",2.29647301905628e-06,0.52092451730871,0.118,0.07,0.0454770551963715
"IL37",2.31980567220706e-06,0.442361641488373,0.291,0.216,0.0459391117267163
"CALR3",2.32733474780734e-06,0.569110085492795,0.151,0.096,0.0460882100108288
"SMIM24",2.32847770453267e-06,1.01246966055217,0.218,0.154,0.0461108439828604
"CORO1B",2.33741652150948e-06,1.28709300320447,0.162,0.105,0.0462878593754523
"LILRA4",2.34008904723274e-06,0.853442560590045,0.148,0.093,0.04634078340235
"TRAPPC3",2.34725944083108e-06,0.542552212351458,0.588,0.506,0.0464827787067779
"GPR6",2.34861367124832e-06,0.52894358699935,0.124,0.074,0.0465095965317305
"GPRIN1",2.35037657824179e-06,0.531854135784968,0.369,0.287,0.0465445073789221
"STIMATE",2.35934385464421e-06,1.08365436468802,0.107,0.062,0.0467220863535193
"PRMT7",2.38558045137844e-06,0.440720303261883,0.831,0.772,0.0472416496786473
"TRAIP",2.4147743316096e-06,0.482765520132039,0.721,0.656,0.0478197760888649
"SNCB",2.41895834253396e-06,0.516973115177145,0.271,0.198,0.0479026320572
"CDC42",2.42767122091493e-06,0.494174257108284,0.252,0.178,0.0480751731877784
"SPIB",2.43384005001348e-06,0.252338395256967,0.173,0.116,0.0481973345104169
"FGF16",2.44057816455522e-06,0.527224812765143,0.463,0.368,0.0483307693926871
"EIF3I",2.44844327163963e-06,-0.609569512677156,0.498,0.406,0.0484865221082797
"SYPL2",2.45104633198761e-06,0.352109773532015,0.473,0.393,0.0485380705123506
"SPRYD4",2.45494457464128e-06,0.305074073444017,0.374,0.289,0.0486152674116212
"LONP1",2.45940888454783e-06,-0.412452991447303,0.531,0.461,0.0487036741407007
"TKT",2.50400487848855e-06,-0.250136273666793,0.612,0.538,0.0495868086087087
"GHRH",2.51284720095e-06,0.463718689207361,0.448,0.359,0.0497619131204129
"SBK3",2.53473364197907e-06,0.568232540964034,0.147,0.093,0.0501953303121116
"KCNJ18",2.54486839577586e-06,0.449009742567196,0.323,0.243,0.0503960288415494
"TEX261",2.54899114457224e-06,0.502603718435355,0.193,0.133,0.050477671635964
"OTX1",2.5564347360703e-06,0.293965460894598,0.205,0.14,0.0506250770784001
"CDK11B",2.57589677488427e-06,0.254409167035217,0.602,0.514,0.0510104838330332
"TUBB",2.58659016804203e-06,-0.416883708493758,0.25,0.182,0.0512222450977363
"HECA",2.59988825374769e-06,0.847676489920959,0.553,0.452,0.0514855870889655
"CHST2",2.61894760831948e-06,-2.07770958538629,0.158,0.102,0.0518630194875508
"SECISBP2L",2.62426131914852e-06,-0.672851971590159,0.92,0.925,0.0519682469030982
"ERCC2",2.63736184751861e-06,0.448590327886049,0.465,0.386,0.052227676666411
"ZNF584",2.66673684560576e-06,0.960230299270266,0.496,0.402,0.0528093897535309
"ZNF449",2.6845027258485e-06,-0.345195972772621,0.592,0.489,0.0531612074799778
"CBLN1",2.68792225423946e-06,-0.816991407663188,0.105,0.06,0.0532289244007039
"CFAP58",2.7037817829344e-06,0.274652760278118,0.949,0.948,0.0535429906474498
"ANKRD34A",2.70943854014175e-06,-0.279531595779024,0.152,0.096,0.053655011410427
"ELOA2",2.72311650342763e-06,0.25801773477414,0.133,0.082,0.0539258761173774
"PIGO",2.72873874704442e-06,1.36453563692737,0.261,0.189,0.0540372134077207
"POLR3C",2.73249527527545e-06,0.276829699513277,0.689,0.606,0.0541116039362797
"FAM104A",2.74282658752671e-06,0.435807269966089,0.777,0.708,0.0543161949127914
"CHRM1",2.7598176100872e-06,0.839379132473788,0.195,0.134,0.0546526681325568
"AP3S2",2.76012033647043e-06,0.453135284808595,0.445,0.358,0.054658663023124
"MPG",2.76842832431648e-06,-0.494245346992725,0.178,0.119,0.0548231861064393
"KRT17",2.77024733868488e-06,0.260952132753098,0.165,0.108,0.0548592080479766
"CD8B2",2.81171388809292e-06,0.373859447951614,0.673,0.593,0.0556803701259041
"TMEM86A",2.82956306132202e-06,0.430378618386611,0.388,0.302,0.05603383730336
"RLIM",2.83229467980308e-06,-0.416304965472394,0.716,0.651,0.0560879315441405
"DDX19A",2.83351625608528e-06,0.87202417071774,0.472,0.383,0.0561121224192568
"NR2E3",2.8419471168702e-06,0.602243173568843,0.654,0.557,0.0562790787553807
"IRX4",2.84408870623455e-06,0.428623254696191,0.167,0.109,0.0563214886495629
"ARHGAP9",2.85180232592324e-06,-1.27948351347684,0.257,0.185,0.056474241460258
"FEZF1",2.86145585850123e-06,0.618745156462316,0.133,0.081,0.0566654103658999
"TAC1",2.86184006684413e-06,1.13832142841903,0.301,0.221,0.0566730188437143
"BATF2",2.89845495705375e-06,0.305218915512652,0.399,0.315,0.0573981035145354
"CISD3",2.89911996166076e-06,0.755953234855526,0.16,0.103,0.0574112726007681
"CPNE6",2.9022773613228e-06,-0.535989111197892,0.206,0.142,0.0574737985862754
"DUOX2",2.90679109572937e-06,1.1426424493397,0.455,0.374,0.0575631840687286
"PLEK2",2.91179679176867e-06,0.30979330091906,0.691,0.599,0.057662311867395
"ARID3A",2.94910589421135e-06,0.5275815883812,0.647,0.566,0.0584011440230673
"PNOC",2.96908210876538e-06,0.390712426550672,0.254,0.181,0.0587967329998807
"FAM173B",2.97224790916272e-06,0.552470773464514,0.633,0.548,0.0588594253451493
"CYP2A13",3.00519413034537e-06,0.417200840164375,0.41,0.316,0.0595118593632293
"ZDHHC20",3.01644362335774e-06,-0.597969214557931,0.97,0.97,0.0597346330733533
"MOCS3",3.02381785493019e-06,-0.818596542018117,0.302,0.223,0.0598806649811825
"RNASEL",3.02488230391396e-06,0.256253124928717,0.558,0.476,0.0599017442644081
"SEPT12",3.05166058372302e-06,0.384964458840519,0.109,0.063,0.0604320345394669
"SIGLEC11",3.05592890590804e-06,0.569435340124453,0.2,0.136,0.0605165601236969
"CCDC155",3.06294395199116e-06,0.437626108486335,0.663,0.587,0.0606554790812809
"PITPNA",3.06673531405129e-06,0.559821836684441,0.817,0.778,0.0607305594241578
"MYL4",3.06806473205139e-06,0.387105790068306,0.745,0.668,0.0607568858888137
"AWAT1",3.06887214682533e-06,0.27808437848007,0.316,0.234,0.0607728751235821
"PRAMEF15",3.07121161368213e-06,0.27150444267984,0.447,0.351,0.0608192035857472
"TADA3",3.09656177059553e-06,0.256113655014995,0.375,0.283,0.0613212127431032
"ITIH6",3.10891130352242e-06,0.352619746236335,0.843,0.79,0.0615657705436544
"ZNF747",3.12000147707329e-06,-2.20478635576278,0.125,0.076,0.0617853892504824
"GRPEL2",3.12152857764416e-06,-0.397438174069202,0.398,0.305,0.0618156304230873
"UNC5CL",3.12195260645307e-06,0.626074178379817,0.284,0.212,0.0618240274655902
"NCBP2",3.12985610221251e-06,-0.454784975238847,0.341,0.258,0.0619805403921144
"PLEKHG3",3.13782210779205e-06,-0.546039035864849,0.673,0.602,0.062138291200606
"SLC30A3",3.13817988231675e-06,0.369342440673882,0.565,0.474,0.0621453762095187
"TRIM58",3.13871278428085e-06,0.347466146060512,0.622,0.548,0.0621559292671137
"MIER2",3.16373487883411e-06,-0.350943486647183,0.703,0.638,0.0626514418055518
"SALL4",3.17158564810443e-06,0.431049624369361,0.652,0.57,0.062806910589412
"C14orf119",3.17604673532954e-06,-1.46793859147938,0.287,0.212,0.062895253499731
"PRPF31",3.19647112310204e-06,-0.428924057437602,0.321,0.243,0.0632997176507897
"NSUN4",3.20712372526637e-06,0.354772220558417,0.788,0.728,0.06351067113145
"ULBP2",3.21115281318071e-06,0.690596726691832,0.251,0.181,0.0635904591594175
"RTKN",3.21155135316213e-06,-0.534109157878835,0.468,0.381,0.0635983514466697
"DNAJC9",3.21395193110993e-06,0.373392606349612,0.261,0.19,0.0636458900917699
"METRN",3.21589943530143e-06,-0.63696986761638,0.161,0.103,0.0636844565172743
"E2F2",3.22568379553611e-06,0.55411699835645,0.613,0.539,0.0638782162030016
"SMLR1",3.23925679734473e-06,0.347825631424572,0.452,0.36,0.0641470023578176
"PLD2",3.24256961199188e-06,-0.351268353928114,0.447,0.363,0.0642126060262753
"GBX1",3.24337358786423e-06,0.558595070647772,0.68,0.617,0.0642285271604754
"SSX5",3.26471481849754e-06,0.371638817049735,0.475,0.386,0.0646511475507068
"MRPS15",3.27682184487712e-06,-0.312555140197032,0.422,0.334,0.0648909029941017
"NOL3",3.27913609326408e-06,-0.727321448964994,0.171,0.111,0.0649367320549085
"ADRB2",3.29726403990729e-06,1.08264255308103,0.221,0.155,0.0652957197822842
"CNTD2",3.29761349058493e-06,0.361301379831117,0.171,0.115,0.0653026399540535
"HLA-DMB",3.29764045272694e-06,-0.37429522138284,0.305,0.231,0.0653031738853516
"RAX",3.30662939538654e-06,0.291251124473089,0.209,0.143,0.0654811819168397
"OR2V1",3.31173623787657e-06,0.254598167957083,0.381,0.288,0.0655823127186697
"CD300LG",3.32796234198187e-06,0.275935746323102,0.462,0.372,0.0659036382582669
"PCSK1",3.32937698930131e-06,0.598265194206195,0.447,0.358,0.0659316525191338
"GTF2F1",3.33737257925858e-06,0.558258861464764,0.438,0.351,0.0660899891870576
"SCYGR4",3.34142619611087e-06,0.664551455336059,0.126,0.077,0.0661702629615837
"CASTOR2",3.34406767334187e-06,0.346050836238092,0.814,0.759,0.0662225721351891
"CCDC124",3.36039795784623e-06,-0.259776305737286,0.38,0.294,0.0665459607592288
"SIDT2",3.37003126701944e-06,-0.677366699699707,0.417,0.337,0.066736729180786
"C2orf70",3.41620446585085e-06,0.267155930075151,0.432,0.349,0.0676510970372445
"LYPLA2",3.43006487563407e-06,-1.44419832348822,0.122,0.073,0.0679255747321815
"TCP11L1",3.4301091724887e-06,0.480019927522853,0.818,0.761,0.0679264519427938
"THY1",3.4601362574241e-06,-0.372049801803632,0.254,0.183,0.0685210783057695
"LCMT2",3.46352281457458e-06,1.54318027807066,0.395,0.304,0.0685881422970203
"PDP1",3.47773228061396e-06,0.2546266833483,0.876,0.862,0.0688695323529982
"DNM3",3.47779648143493e-06,-0.294016865765519,1,0.997,0.0688708037218559
"NABP1",3.49878664339556e-06,0.38152591795513,0.584,0.501,0.0692864718991622
"CD40",3.49922964940504e-06,-0.553987162506966,0.449,0.356,0.069295244747168
"GJB3",3.50915338100239e-06,0.599164626368,0.136,0.084,0.0694917644039903
"ELOF1",3.51299617729488e-06,-0.615554174028441,0.31,0.237,0.0695678632989705
"NUDT17",3.51704611056001e-06,0.505614726742994,0.138,0.086,0.0696480641274198
"PPOX",3.51830241703291e-06,0.494586118614462,0.192,0.131,0.0696729427645028
"APOBEC3C",3.54132268103057e-06,0.456092106705603,0.195,0.132,0.0701288130524483
"CYB5D2",3.59125582414922e-06,0.626690533629101,0.614,0.529,0.0711176390856271
"PLP2",3.59949363401553e-06,-1.03608746454843,0.122,0.074,0.0712807724344096
"ZXDC",3.6476178709685e-06,-0.565443392877603,0.723,0.655,0.0722337766987891
"GSTT4",3.64933769201196e-06,0.892466856039567,0.356,0.272,0.0722678343149129
"FCER1G",3.65067027647836e-06,-1.85327708535965,0.292,0.217,0.072294223485101
"GRWD1",3.66299618383051e-06,-1.12657703818789,0.314,0.232,0.0725383134283956
"CPA4",3.72832343467565e-06,0.294998076924349,0.766,0.681,0.073831988976882
"GRHL1",3.73520585569419e-06,0.279571470510465,0.882,0.844,0.073968281560312
"CELF3",3.74469385801891e-06,1.37387879308839,0.166,0.109,0.0741561724703485
"YIPF3",3.74672458156475e-06,-0.417631434546481,0.206,0.143,0.0741963868887268
"SLC22A14",3.74824114365896e-06,0.289066233552574,0.762,0.699,0.0742264193678784
"SRRD",3.77751658433015e-06,0.50784506189428,0.442,0.352,0.0748061609194899
"DLX3",3.78010354173764e-06,0.262304001623785,0.163,0.106,0.0748573904370304
"DUS1L",3.80920275264224e-06,-1.3884518407926,0.184,0.123,0.0754336421105742
"BUD31",3.81897602283731e-06,-0.641234618797136,0.377,0.287,0.0756271821802473
"DOLK",3.81962992035187e-06,-0.74778184588209,0.112,0.066,0.0756401313127281
"ZG16B",3.83015036490737e-06,0.626741831639049,0.281,0.208,0.0758484676762606
"DACT3",3.83170360350291e-06,-1.315769960881,0.47,0.374,0.0758792264601681
"KRT38",3.84689898958597e-06,0.314122291383787,0.274,0.2,0.0761801406907709
"TDP1",3.85007383900585e-06,0.259846794668653,0.923,0.902,0.0762430122338328
"CKMT2",3.86531690650815e-06,0.552393843045359,0.315,0.236,0.0765448706995809
"LAP3",3.87271105645545e-06,-0.280383219483042,0.491,0.393,0.0766912970509873
"SNX17",3.88651028374709e-06,-0.628268645817121,0.244,0.175,0.0769645631490436
"SYNGR4",3.8978861094982e-06,0.293671381745159,0.407,0.32,0.0771898386263929
"TKTL2",3.91907695011094e-06,0.305551239694744,0.171,0.113,0.077609480843047
"AC119674.2",3.92625273301432e-06,0.260249015147115,0.635,0.561,0.0777515828718825
"APH1A",3.9470788882089e-06,-0.992077945660193,0.167,0.11,0.0781640032232008
"ENO4",3.95045446537037e-06,0.41526504592949,0.801,0.745,0.0782308497777294
"NFE2L3",3.95497514954196e-06,0.433468884151315,0.703,0.623,0.0783203728863795
"RAB42",3.96420499475821e-06,0.34695157525776,0.139,0.088,0.0785031515111968
"RPS19BP1",3.96601835919087e-06,-0.555721933871826,0.198,0.136,0.0785390615670568
"PDZD9",3.98647217984703e-06,0.328165565166399,0.67,0.593,0.0789441085775108
"SLC25A14",4.00407178403723e-06,-0.272420401103486,0.776,0.701,0.0792926335392893
"ANKRD20A3",4.0085085640087e-06,0.68440983894039,0.313,0.232,0.0793804950930643
"COMMD9",4.02559549047396e-06,0.3978652179799,0.646,0.566,0.0797188674978559
"PPP2R3C",4.026391748181e-06,-0.904110484026533,0.552,0.46,0.0797346357892283
"ENOPH1",4.02735522793568e-06,0.430163603081313,0.762,0.7,0.0797537155788103
"CENPA",4.0495083531425e-06,0.489192288799302,0.633,0.548,0.080192413917281
"BPIFB4",4.05250868226176e-06,0.321785581272191,0.714,0.64,0.0802518294348297
"SPOUT1",4.06600921781825e-06,0.256692167394058,0.306,0.231,0.0805191805404548
"YIPF6",4.11599337891308e-06,0.270240570478865,0.851,0.798,0.0815090168826158
"MARS",4.1175505163814e-06,0.816952707841813,0.692,0.615,0.0815398528759008
"ERBIN",4.14879815326294e-06,-0.515976794403877,0.98,0.987,0.082158649829066
"TTC30B",4.1899229422011e-06,-0.414563669224868,0.203,0.14,0.0829730440244084
"CLSTN3",4.21639056370095e-06,0.545462721251533,0.583,0.503,0.08349718233297
"CT45A1",4.29311121788041e-06,0.374236349127088,0.281,0.208,0.0850164814476858
"PGAM1",4.30475429772613e-06,-0.528394497131139,0.342,0.261,0.0852470493578705
"AC144573.1",4.3132245484941e-06,0.25030702187381,0.732,0.646,0.0854147857338287
"DPPA4",4.31399769354132e-06,0.36684373040367,0.512,0.427,0.0854300963251988
"MPDU1",4.31849177805383e-06,-1.29930136792049,0.194,0.133,0.0855190926808001
"CLDN4",4.31853925581042e-06,0.303871520427674,0.787,0.718,0.0855200328828138
"PAM16",4.32118344681428e-06,0.704032855562091,0.131,0.082,0.0855723957972631
"GSTO2",4.33104066127464e-06,0.332996413681917,0.791,0.739,0.0857675982152218
"SPATA19",4.3570378425858e-06,0.399289809479114,0.267,0.194,0.0862824203967267
"SLAMF8",4.36249761745526e-06,0.782395954734525,0.296,0.224,0.0863905403184664
"TMEM186",4.39740702859797e-06,0.482221702949934,0.365,0.283,0.0870818513873256
"CDCA3",4.39899374366232e-06,-0.448027381226759,0.238,0.172,0.087113273105745
"KCNS2",4.41292785463892e-06,0.430373825590086,0.226,0.159,0.0873892103054145
"AP1M2",4.42363194246045e-06,0.268555279540943,0.582,0.491,0.0876011833565443
"FAM221B",4.5355190142458e-06,0.651842699390378,0.22,0.155,0.0898168830391096
"CMKLR1",4.56252975643172e-06,0.379188140052124,0.788,0.76,0.0903517767666173
"SELPLG",4.5768337641062e-06,-0.428410434643492,0.317,0.238,0.090635039030595
"CD2BP2",4.59405234904484e-06,-0.300959800854016,0.199,0.136,0.090976018668135
"LRRC59",4.5951510147995e-06,0.410642200983303,0.599,0.518,0.0909977755460744
"EMX1",4.59568966997896e-06,0.291616072127473,0.393,0.308,0.0910084425345934
"OLFML1",4.60811959810853e-06,-0.651591202272062,0.263,0.193,0.0912545924013433
"SLC25A15",4.61781711043857e-06,0.945947835265198,0.585,0.495,0.0914466322380151
"BFSP2",4.63254234249785e-06,0.375148183118572,0.809,0.754,0.091738236008485
"CABLES2",4.65084066936351e-06,-0.51193904275412,0.277,0.202,0.0921005977754057
"RAD51D",4.66054069990209e-06,1.20300389053094,0.499,0.411,0.0922926874801612
"UCK1",4.66259583415186e-06,-1.25146883618673,0.212,0.15,0.0923333853037093
"HOXC11",4.67999993880487e-06,1.37417208456752,0.125,0.076,0.0926780387881528
"C7orf77",4.70181540906102e-06,0.390288494072409,0.573,0.477,0.0931100505456353
"SPATA12",4.70947920378707e-06,0.400033988922528,0.2,0.139,0.0932618166725954
"CDC20",4.71369654211741e-06,-0.758607769395785,0.182,0.123,0.0933453326235511
"ZNF213",4.716440820747e-06,-0.850955508065182,0.226,0.157,0.0933996775732528
"MBOAT7",4.72290495954876e-06,0.594988019028638,0.451,0.362,0.0935276869139441
"FRS3",4.77292594240834e-06,0.475594139561104,0.325,0.245,0.0945182524375124
"VN1R1",4.78340600271458e-06,0.257473760117522,0.201,0.139,0.0947257890717568
"KCNS1",4.78902580567754e-06,0.383287169457801,0.362,0.277,0.0948370780298323
"CPLX1",4.79458836611586e-06,0.666616354879316,0.669,0.581,0.0949472334141923
"TMEM30B",4.81363566831421e-06,0.425666120989677,0.183,0.123,0.0953244271396263
"ARCN1",4.81536567282298e-06,0.325191995248221,0.799,0.733,0.0953586864189134
"MFSD5",4.82021286467763e-06,-0.595699667173239,0.154,0.098,0.095454675359211
"AL031708.1",4.8213784526937e-06,-0.420788346405506,0.195,0.134,0.0954777574986934
"TBC1D17",4.84306888501492e-06,0.925657942960485,0.305,0.226,0.0959072931299505
"SCUBE3",4.84945122249797e-06,0.381546859767981,0.691,0.63,0.0960336825591273
"PSMB3",4.8545339290872e-06,-0.838888192174109,0.579,0.483,0.0961343353977138
"OSER1",4.85594067641177e-06,-0.709820139288607,0.57,0.491,0.0961621932149823
"NFATC4",4.86823500726863e-06,0.875101557121906,0.33,0.251,0.0964056578489406
"LIG4",4.87195619576735e-06,0.688851064925998,0.34,0.258,0.0964793485447808
"TUBAL3",4.94430278049145e-06,0.2709770611917,0.536,0.449,0.0979120279620722
"NTSR2",4.95832319596614e-06,-0.880395655151203,0.424,0.337,0.0981896742497175
"IZUMO1R",4.9750227466953e-06,0.355983540905328,0.148,0.095,0.0985203754528071
"SHMT2",4.97607227107286e-06,-1.07647090942683,0.176,0.118,0.0985411591840559
"AL031847.2",4.9790638489252e-06,0.607987358830383,0.184,0.126,0.0986004014002658
"TMEM161A",5.00549553267353e-06,0.396531825092847,0.596,0.524,0.0991238280335339
"NCR3",5.0434234037885e-06,2.02257181020605,0.232,0.164,0.0998749136652237
"GGT7",5.05485251893512e-06,-0.426800029276145,0.665,0.586,0.100101244432472
"MPST",5.07955110445565e-06,-0.390248527258053,0.365,0.276,0.100590350521535
"TRAF3IP2",5.13243425903389e-06,0.253536033565184,0.545,0.454,0.101637595631648
"SLFNL1",5.14662627409853e-06,1.59911769859827,0.155,0.1,0.101918640105973
"B3GNT7",5.17890294096436e-06,-0.88609636883363,0.157,0.103,0.102557814939917
"CRACR2B",5.188664187733e-06,-0.505067876810446,0.103,0.06,0.102751116909677
"NABP2",5.18958533663639e-06,-0.636518505117492,0.323,0.245,0.10276935842141
"PROKR2",5.29409038573673e-06,0.312308253647708,0.486,0.396,0.104838871908744
"DDX5",5.30707577201254e-06,-0.523851372407572,0.581,0.624,0.105096021513164
"HAS3",5.33318489476669e-06,0.546185615271662,0.345,0.269,0.105613060471065
"THOC6",5.3494095769733e-06,-0.970254263118471,0.139,0.088,0.105934357852802
"SYNE4",5.3534709909017e-06,0.520377212443289,0.218,0.156,0.106014786032826
"ARHGEF15",5.35845375179813e-06,0.407806580250769,0.326,0.25,0.106113459646858
"NBPF1",5.38419658606452e-06,0.287092520198326,0.915,0.89,0.106623244993836
"FCN3",5.39128646667205e-06,0.677640071868452,0.237,0.172,0.106763645899507
"CDX1",5.4145664876649e-06,0.414268326599581,0.42,0.34,0.107224660155228
"NRN1L",5.46004175810528e-06,0.451005780747852,0.143,0.09,0.108125206935759
"NUBP2",5.50334138832851e-06,-1.23104942301815,0.183,0.124,0.10898266951307
"ALKAL2",5.51780769334781e-06,0.330801588812067,0.321,0.246,0.109269145751367
"EFNB3",5.53592058565917e-06,0.365182020616512,0.16,0.104,0.109627835357808
"SSMEM1",5.53970364689638e-06,0.277533702745342,0.501,0.406,0.109702751319489
"PROK1",5.54142646718538e-06,0.430894006854183,0.231,0.165,0.109736868329672
"SUV39H2",5.55157241924142e-06,0.409465744025542,0.695,0.615,0.109937788618238
"SLC51B",5.58528618343939e-06,0.272969220432929,0.369,0.28,0.11060542229065
"C9orf116",5.59747796080324e-06,1.32498924280716,0.237,0.169,0.110846856057787
"KARS",5.6260201116324e-06,-0.302288036355963,0.656,0.572,0.111412076270657
"PSG7",5.63240215954665e-06,0.333610061244155,0.571,0.484,0.111538459965502
"PRMT1",5.65257444237822e-06,-1.45988824181841,0.324,0.249,0.111937931682416
"NRGN",5.65366431836987e-06,-0.513767184708207,0.205,0.141,0.111959514496679
"BSPRY",5.65615364182556e-06,0.253524110502991,0.677,0.601,0.112008810569072
"GPN2",5.71416417243154e-06,-0.502576303603968,0.606,0.537,0.113157593106662
"MRO",5.71637728930115e-06,0.548958389408676,0.758,0.681,0.113201419460031
"GPR137",5.76946635939454e-06,0.768230738270335,0.152,0.099,0.11425274231509
"ADAP1",5.7765723189312e-06,0.745717350715745,0.172,0.116,0.114393461631795
"TBC1D21",5.79581890668404e-06,0.394227861572996,0.54,0.458,0.114774601809064
"STARD10",5.8013805652864e-06,-0.382201366985631,0.179,0.119,0.114884739334367
"GSTO1",5.90087602431513e-06,0.44402356700709,0.769,0.707,0.116855047909512
"CASP9",5.9339906031613e-06,0.369585417585609,0.743,0.699,0.117510815914403
"PCDHA3",6.01092159968256e-06,0.632407077646083,0.128,0.079,0.119034280438514
"KCNA3",6.03713522392369e-06,0.944088178840438,0.151,0.097,0.119553388839361
"RTL4",6.1036327013892e-06,0.541799072051323,0.168,0.114,0.12087023838561
"C1R",6.12790176397863e-06,0.49101608751558,0.426,0.341,0.121350838632069
"PRSS22",6.13948594458301e-06,0.335832046739891,0.148,0.095,0.121580240160577
"CNNM4",6.18023337527525e-06,0.462197493227498,0.804,0.759,0.122387161530576
"FBXO44",6.2158860838272e-06,-1.17133756018655,0.301,0.224,0.12309319211803
"FRMPD1",6.23684766131984e-06,1.11470786428284,0.426,0.341,0.123508294237117
"C1GALT1C1",6.26349618348026e-06,-2.07543669458333,0.207,0.144,0.12403601492146
"C2CD3",6.28323385857072e-06,0.262875483043779,0.986,0.982,0.124426880101276
"DBH",6.29991751044621e-06,0.308444760088529,0.422,0.344,0.124757266459366
"CIB1",6.31031080109505e-06,0.720728603604084,0.187,0.128,0.124963084794085
"TMEM140",6.32657479573612e-06,-1.79342185460149,0.142,0.09,0.125285160679962
"N6AMT1",6.33913020726425e-06,-0.42542379746147,0.525,0.433,0.125533795494454
"ATP9A",6.3478555336868e-06,0.262211421975375,0.978,0.98,0.1257065831336
"ILVBL",6.35148827640028e-06,-1.12114224815968,0.329,0.254,0.125778522337555
"EEF1AKMT3",6.36738235407689e-06,0.437095796649207,0.179,0.121,0.126093272757785
"CSAG1",6.37848242907614e-06,0.282047502199698,0.281,0.21,0.126313087542995
"AVPI1",6.38137057407621e-06,-0.708912318045084,0.416,0.326,0.126370281478431
"LY6E",6.3863962666108e-06,1.40373277245352,0.15,0.098,0.126469805267694
"ZKSCAN3",6.50397997668432e-06,0.258357894595308,0.552,0.457,0.12879831547828
"OR10X1",6.50839172858716e-06,0.452391068192579,0.153,0.099,0.128885681401212
"PNMA8A",6.52373710083697e-06,-0.673265399278342,0.296,0.221,0.129189565807875
"SPAG8",6.53427400679967e-06,2.70742078215313,0.133,0.083,0.129398228156654
"COQ10B",6.53569771459085e-06,0.453197143862363,0.735,0.67,0.129426421842043
"SLU7",6.57254740492535e-06,-0.523008240161752,0.661,0.576,0.130156156259737
"NEURL1B",6.57566474486807e-06,0.576926921236104,0.706,0.643,0.130217888942622
"CFB",6.59060610764794e-06,-0.520186333982769,0.166,0.109,0.130513772749752
"ZNF780A",6.59734837204234e-06,1.51429896869834,0.448,0.361,0.130647289811554
"HOXA13",6.61089134586045e-06,0.46382080104466,0.184,0.127,0.130915481322075
"ZNF174",6.61722274397871e-06,-1.51491365316038,0.207,0.145,0.13104086199901
"PGAP3",6.64644512125591e-06,0.507318203124516,0.479,0.392,0.131619552736231
"TJAP1",6.66558115368745e-06,-0.360799454853948,0.673,0.593,0.131998503586473
"DCDC2B",6.66764089361849e-06,0.519962169945711,0.277,0.204,0.132039292616327
"DCAF12L2",6.67275614689502e-06,0.35834398726149,0.147,0.094,0.132140589976962
"AL603832.3",6.70928876145162e-06,0.52671127972517,0.12,0.073,0.132864045343026
"C11orf1",6.7302838168714e-06,0.622048024564563,0.323,0.245,0.133279810425504
"USP27X",6.73668049084062e-06,0.26280898238774,0.164,0.108,0.133406483760117
"DLX1",6.76488640527064e-06,0.344732240848378,0.144,0.092,0.133965045483575
"CRYBA2",6.76505357116063e-06,0.678435976139321,0.102,0.06,0.133968355869694
"C6orf136",6.76570442171317e-06,-0.356860999307214,0.315,0.239,0.133981244663186
"RARRES3",6.78112613683805e-06,-2.00387242156705,0.401,0.324,0.134286640887804
"TUBG2",6.80097630155472e-06,0.380012685154209,0.337,0.254,0.134679733699688
"CDPF1",6.80664845133454e-06,1.88908779979168,0.227,0.159,0.134792059281778
"KRT222",6.81309700478366e-06,0.412298924766718,0.11,0.066,0.134919759985731
"ARX",6.83775550371223e-06,0.305907317851906,0.248,0.18,0.135408072240013
"BDKRB1",6.83775842764815e-06,0.262111240761861,0.146,0.093,0.135408130142716
"TCF24",6.87170920954738e-06,0.272261578515602,0.607,0.518,0.136080457476667
"ANKLE1",6.92596812272854e-06,0.484834328221387,0.233,0.166,0.137154946734393
"TRAF4",7.0146034790461e-06,-0.527324212926321,0.171,0.115,0.13891019269555
"MON1A",7.04886078563745e-06,0.5042328997053,0.601,0.519,0.139588590137979
"FAM183A",7.05480156062027e-06,0.276510638221395,0.5,0.406,0.139706235304963
"DLX5",7.07866214157977e-06,0.431259112814839,0.135,0.086,0.140178746389704
