"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","diff_pct"
"FCGR2B",6.60228165829186e-08,0.512591646395453,0.378,0.284,0.00130744983679154,0.094
"FCMR",6.60805278744693e-08,0.528511275907659,0.55,0.454,0.00130859269349812,0.096
"CDCA8",6.70071048241626e-08,0.552299245791028,0.64,0.547,0.00132694169683289,0.093
"ADGRG3",6.70566333092088e-08,1.01498367344194,0.439,0.342,0.00132792250942226,0.097
"DCAF15",6.7985471961549e-08,0.94222009973132,0.224,0.15,0.00134631630125455,0.074
"DISP2",7.05802802405256e-08,0.814925896945129,0.535,0.434,0.00139770128960313,0.101
"KRT7",7.18316004841442e-08,0.537820378886514,0.385,0.29,0.00142248118438751,0.095
"DNAAF3",7.19387589214671e-08,0.78043783589254,0.118,0.064,0.00142460324292181,0.054
"PNPLA5",7.27782130118074e-08,0.72350873354107,0.346,0.253,0.00144122695227282,0.093
"FAM86B2",7.44384617038195e-08,1.26767711099766,0.127,0.072,0.00147410485712074,0.055
"PRR5-ARHGAP8",7.46432227035019e-08,0.664768196099058,0.492,0.395,0.00147815973919745,0.097
"UBAC1",7.52381440906826e-08,0.818014325935288,0.632,0.543,0.00148994096742779,0.089
"TNFSF9",7.59644717033033e-08,0.93876368856318,0.141,0.082,0.00150432443314052,0.059
"POMT2",7.60393835186584e-08,0.602508853189922,0.768,0.713,0.00150580791181999,0.055
"GGT2",7.64037494977427e-08,0.675749762302916,0.311,0.223,0.0015130234513038,0.088
"BORCS8-MEF2B",7.65033849813891e-08,2.01888127248275,0.301,0.213,0.00151499653278645,0.088
"UPK3B",7.72343850447831e-08,0.51059870209269,0.133,0.077,0.00152947252704184,0.056
"TSEN54",7.75157566752161e-08,0.854285583482696,0.285,0.2,0.00153504452943931,0.085
"IGHMBP2",7.7543384326519e-08,0.674009055258253,0.769,0.698,0.00153559163981805,0.0710000000000001
"WNT6",7.76366238027489e-08,0.84753213164245,0.331,0.244,0.00153743806116584,0.087
"LRP3",7.81838718937826e-08,0.553419357123922,0.611,0.523,0.00154827521511258,0.088
"OTP",7.87577501604362e-08,0.563781952384157,0.276,0.192,0.00155963972642712,0.084
"BX276092.9",7.89218559947168e-08,0.527496058090799,0.209,0.135,0.00156288951426338,0.074
"MZB1",8.005502774356e-08,0.624366224912399,0.107,0.057,0.00158532971440572,0.05
"ZIC4",8.30878051330549e-08,0.589536097925458,0.302,0.213,0.00164538780504989,0.089
"SRCAP",8.46695569250352e-08,0.606818513709455,0.391,0.292,0.00167671123578647,0.099
"B4GALNT4",8.48612810807238e-08,0.62472685331832,0.215,0.142,0.00168050794924157,0.073
"PACSIN1",8.49416687556666e-08,0.541730500106747,0.845,0.806,0.00168209986636847,0.0389999999999999
"GSDME",8.54398205275467e-08,0.597743813076127,0.853,0.817,0.00169196476590701,0.036
"POTEB2",8.54463746594332e-08,0.648981522537572,0.134,0.076,0.00169209455738076,0.058
"MYL10",8.63401191318065e-08,0.717629467904561,0.392,0.3,0.00170979337916716,0.092
"DUSP9",8.69166305252904e-08,0.521416445611896,0.166,0.101,0.00172121003429233,0.065
"GM2A",8.8348829144108e-08,0.753714255490857,0.812,0.773,0.00174957186354077,0.039
"IRGC",8.90100623740763e-08,0.677526501275505,0.187,0.119,0.00176266626519383,0.068
"PPP1R26",8.98883496593856e-08,0.774591305584333,0.266,0.187,0.00178005898830481,0.079
"ETV4",9.32557144803581e-08,0.802935907968233,0.205,0.135,0.00184674291385453,0.07
"GGA2",9.57316249913685e-08,0.501345249435845,0.905,0.87,0.00189577336970407,0.035
"NECAP2",9.62611699210533e-08,0.518942218506394,0.625,0.51,0.00190625994794662,0.115
"C6orf223",9.62755992042156e-08,0.852278391028682,0.137,0.079,0.00190654569104108,0.058
"PTGIR",9.77363142022275e-08,0.590045515861002,0.148,0.087,0.00193547223014671,0.061
"AGER",9.80617816523533e-08,1.76970007840142,0.138,0.08,0.00194191746206155,0.058
"FABP1",9.93121623647522e-08,0.71256145738141,0.284,0.198,0.00196667875130919,0.086
"ZNF324B",1.02654189973071e-07,0.631472298995392,0.166,0.101,0.00203286092403672,0.065
"HSPA12B",1.02969417513711e-07,1.05586215829824,0.411,0.323,0.00203910337502401,0.088
"GPR3",1.03626047227902e-07,1.88870414147555,0.115,0.063,0.00205210661325414,0.052
"ATP1A3",1.0490629405069e-07,0.817226621602159,0.234,0.159,0.00207745934108582,0.075
"FAM53C",1.07143343644391e-07,0.827398178159719,0.432,0.336,0.00212175963418988,0.096
"CD320",1.08010391686733e-07,0.79289908055668,0.24,0.164,0.00213892978657237,0.076
"NLE1",1.08290731407889e-07,0.746382981483364,0.439,0.343,0.00214448135407043,0.096
"NOM1",1.11333403514422e-07,0.900064850773178,0.636,0.548,0.00220473538979609,0.088
"FIGNL2",1.12934160287432e-07,0.817854340547973,0.228,0.153,0.00223643517617203,0.075
"CLDN15",1.14196852359081e-07,0.677073212148673,0.212,0.139,0.00226144026726688,0.073
"ZNF835",1.14544860830443e-07,0.811589962264298,0.323,0.238,0.00226833187902526,0.085
"GTPBP3",1.1462575899606e-07,0.534570457504486,0.215,0.14,0.00226993390539898,0.075
"GOLGA8T",1.16150195641854e-07,1.01819761555683,0.164,0.1,0.00230012232429564,0.064
"RPUSD1",1.1719421605931e-07,0.922454405095666,0.101,0.053,0.00232079706062251,0.048
"C1RL",1.18388863887679e-07,0.962988480319645,0.527,0.427,0.00234445467156771,0.1
"NACC1",1.21475381396665e-07,0.781522615925463,0.47,0.379,0.00240557697779815,0.091
"LTK",1.2266163132023e-07,0.685920991817592,0.294,0.212,0.00242906828503451,0.082
"STRIP2",1.23444009307272e-07,0.507436520567332,0.889,0.853,0.00244456171631191,0.036
"SPANXN5",1.23567733423202e-07,0.637959682937926,0.184,0.118,0.00244701182497966,0.066
"IFRD2",1.25041235456356e-07,2.14473038676334,0.147,0.09,0.00247619158574222,0.057
"ZIC3",1.25449714524555e-07,0.518549214566701,0.219,0.146,0.00248428069672975,0.073
"MDH2",1.25917943862976e-07,0.677308401524701,0.555,0.458,0.00249355304231851,0.097
"WDR18",1.26135694319508e-07,1.158754357456,0.255,0.177,0.00249786515460921,0.078
"FOSB",1.27897723070064e-07,0.995202679448234,0.175,0.11,0.00253275860995648,0.065
"SLC2A10",1.28470404326217e-07,0.514222144882369,0.737,0.663,0.00254409941687207,0.074
"SOWAHB",1.29159155560564e-07,1.16084275586072,0.163,0.1,0.00255773875756585,0.063
"C2CD4A",1.34783692874602e-07,2.1539576707489,0.213,0.141,0.00266912146999574,0.072
"ZNF414",1.36687326515769e-07,0.727809598683539,0.164,0.101,0.00270681912699178,0.063
"FBXO48",1.39565625050996e-07,0.790198796344977,0.404,0.311,0.00276381807288486,0.093
"HSD17B1",1.41244664372612e-07,1.49322068654129,0.161,0.098,0.00279706808857083,0.063
"OVOL3",1.4188559110124e-07,1.12113419988133,0.113,0.062,0.00280976036057786,0.051
"GPRASP1",1.41974022272724e-07,0.653596506068324,0.299,0.217,0.00281151156306675,0.082
"MAT1A",1.43577816832727e-07,0.697379635038571,0.54,0.453,0.0028432715067385,0.087
"CYBC1",1.45779789636194e-07,0.517487896822475,0.259,0.177,0.00288687717416554,0.082
"ZCCHC18",1.47739753572208e-07,1.91257897301319,0.153,0.092,0.00292569033999044,0.061
"WDR54",1.49548141970483e-07,2.13553829493134,0.184,0.119,0.00296150185544148,0.065
"ORM1",1.57861608018831e-07,0.656351485992544,0.151,0.091,0.00312613342359691,0.06
"KLHL11",1.58005929097825e-07,0.615207293144744,0.628,0.519,0.00312899141392424,0.109
"TAP1",1.58937690439844e-07,0.704617642533444,0.259,0.18,0.00314744308378022,0.079
"MMP19",1.59489580824382e-07,0.828333942031964,0.291,0.207,0.00315837216906524,0.084
"MNX1",1.60017519913675e-07,0.509098998873931,0.394,0.298,0.00316882694685051,0.096
"METTL1",1.64971204254902e-07,0.994499012921077,0.174,0.11,0.00326692475785983,0.064
"DHRS11",1.70026994021637e-07,0.524971403836716,0.309,0.226,0.00336704456261047,0.083
"TBXT",1.71168447230378e-07,0.614071311187945,0.385,0.288,0.00338964876050318,0.097
"KLF16",1.71756684874943e-07,1.47095542690705,0.134,0.078,0.00340129763057849,0.056
"TOR4A",1.73599551987738e-07,0.876954724077939,0.12,0.067,0.00343779192801317,0.053
"GSDMA",1.79713698641829e-07,0.760230653996736,0.632,0.553,0.00355887037420413,0.079
"ATP6V1FNB",1.80493210138842e-07,0.690610730687378,0.128,0.074,0.00357430704037948,0.054
"TSR2",1.81053742601103e-07,1.36634339999075,0.269,0.187,0.00358540726472965,0.082
"MMP25",1.82124973755616e-07,0.668823820701439,0.121,0.069,0.00360662085528246,0.052
"NOTCH3",1.83632519754244e-07,0.552328037931517,0.654,0.57,0.0036364747886933,0.0840000000000001
"INPPL1",1.85975121313942e-07,0.730176782786991,0.333,0.247,0.00368286532737999,0.086
"C19orf24",1.86526346968346e-07,1.24307504599773,0.126,0.072,0.00369378124901415,0.054
"SLC16A13",1.9011763158804e-07,1.14338708006493,0.216,0.143,0.00376489945833795,0.073
"S100A4",1.93336063601378e-07,0.658653852465743,0.191,0.124,0.00382863406749808,0.067
"REM2",1.95027704507108e-07,0.966625739892072,0.157,0.097,0.00386213363235426,0.06
"NFKBID",1.9735714737108e-07,0.559293365808962,0.444,0.346,0.00390826358938949,0.098
"DNASE1L3",1.99565145125005e-07,0.519037262907938,0.67,0.59,0.00395198856891048,0.0800000000000001
"LYPD5",2.01781028632253e-07,0.513670042787948,0.785,0.705,0.0039958697100045,0.0800000000000001
"C2CD4D",2.0521100164144e-07,1.36583490306806,0.101,0.054,0.00406379346550543,0.047
"OSCAR",2.05803187224697e-07,0.556766635120999,0.345,0.258,0.00407552051661068,0.087
"MOGAT3",2.1204521423566e-07,0.647636496243349,0.27,0.191,0.00419913137750878,0.079
"REEP2",2.13087708416034e-07,0.663262365746854,0.286,0.204,0.00421977588976272,0.082
"AKIP1",2.14265476009514e-07,0.730402334094844,0.412,0.32,0.00424309922141641,0.092
