"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DOK4",1.51195728391005e-11,0.922754881061167,0.357,0.241,2.99412900932708e-07
"MXD4",1.56358522750346e-11,0.713225572556075,0.287,0.181,3.09636782602511e-07
"TMEM132A",1.58452882546624e-11,0.520151381547989,0.294,0.187,3.1378424330708e-07
"IHH",1.612257407208e-11,0.310098374123991,0.186,0.1,3.192753343494e-07
"ZMIZ1",1.65032631545745e-11,0.266950882231278,0.922,0.883,3.26814120250039e-07
"CPNE7",1.69293350470164e-11,0.42668011260085,0.391,0.272,3.35251621936066e-07
"KRBA1",1.6947630521523e-11,0.963996127507423,0.406,0.287,3.35613927217721e-07
"WDR38",1.77466695028176e-11,0.416007633375796,0.161,0.081,3.51437296164297e-07
"PRKCD",1.79742420204591e-11,0.723906207668749,0.56,0.449,3.55943914731151e-07
"ZMYND15",1.86651796893676e-11,0.270975775054602,0.208,0.118,3.69626553388546e-07
"C2CD2L",1.87022455061063e-11,0.298963762059992,0.378,0.261,3.70360567757423e-07
"PLA2G4F",1.90653464946264e-11,0.658368151375683,0.415,0.299,3.77551056633086e-07
"GALK1",1.94569143891541e-11,0.900646501813471,0.27,0.167,3.85305275648418e-07
"AC068580.4",1.98057547547934e-11,0.767717877022123,0.193,0.105,3.92213361409173e-07
"OBSL1",1.98702569267598e-11,0.644005900553564,0.372,0.256,3.93490697920625e-07
"PIN4",2.09423892668366e-11,0.345611464787363,0.929,0.855,4.14722134651166e-07
"OGFR",2.18160575875712e-11,0.562209273109208,0.219,0.126,4.32023388406673e-07
"PFKFB1",2.28495824795615e-11,0.349627130499731,0.897,0.854,4.52490281842756e-07
"AC099489.1",2.294805485973e-11,0.489904208646376,0.935,0.908,4.54440330387234e-07
"CCDC9B",2.3029684100602e-11,0.780288734306382,0.28,0.176,4.56056834244222e-07
"PPP1R16A",2.33184083908149e-11,0.412612990693269,0.473,0.35,4.61774441363308e-07
"AC093512.2",2.4068525142208e-11,0.513644270032463,0.454,0.331,4.76629003391146e-07
"MFSD2A",2.4181643241709e-11,0.265638799490787,0.41,0.291,4.78869081115564e-07
"MYOZ3",2.41987491810101e-11,0.468928095089165,0.561,0.435,4.79207830031544e-07
"CACNA1H",2.45200747158844e-11,0.737395012145818,0.458,0.339,4.85571039598658e-07
"AGAP2",2.4694004681553e-11,0.818759411253063,0.313,0.204,4.89015374708794e-07
"COL6A1",2.62723163917909e-11,0.342790968051677,0.326,0.215,5.20270681506634e-07
"CILP",2.64307537675372e-11,0.542638495652537,0.524,0.399,5.2340821685854e-07
"SORCS2",2.65114552155263e-11,0.326344129750623,0.984,0.986,5.25006347633067e-07
"TMEM105",2.6813953855057e-11,0.936953366957725,0.376,0.259,5.30996728191694e-07
"MAGEA11",2.71046685532462e-11,0.315547543134947,0.684,0.561,5.36753751359935e-07
"TMEM184A",2.72572531505985e-11,0.498545504798341,0.305,0.197,5.39775384141301e-07
"XIRP1",2.74871874130382e-11,0.987248603129606,0.277,0.175,5.44328772340395e-07
"GATD3A",2.86123729878484e-11,0.60069823493036,0.247,0.149,5.66610822278362e-07
"ADAM11",2.86346284584695e-11,0.748440430689185,0.413,0.295,5.67051547363072e-07
"IDUA",2.88379559007581e-11,0.426216111575677,0.253,0.154,5.71078040702712e-07
"DCTN1",2.90912118119444e-11,0.299581288163682,0.605,0.481,5.76093267511936e-07
"UMODL1",2.92043107131624e-11,0.563379218996981,0.794,0.719,5.78332965052755e-07
"ZMYND10",2.95391884571214e-11,0.348906417632556,0.171,0.092,5.84964549016376e-07
"BFSP1",2.96498714568259e-11,0.322066286514172,0.911,0.868,5.87156404459524e-07
"CASKIN1",2.9679075173126e-11,1.0159447835747,0.259,0.159,5.87734725653414e-07
"LINGO1",3.04891663822558e-11,0.332412778158952,0.894,0.868,6.03776961867812e-07
"WDR34",3.06764626641644e-11,0.625429808722664,0.598,0.476,6.07485990138449e-07
"NBEAL2",3.10099013485445e-11,0.605374334669106,0.418,0.299,6.14089076405226e-07
"UROC1",3.11408765187567e-11,0.523131194795103,0.539,0.421,6.1668277770094e-07
"BPIFB2",3.16026769123327e-11,0.312001273845313,0.412,0.293,6.25827810894924e-07
"JPH2",3.20196144317492e-11,0.386281592476439,0.887,0.844,6.34084424591929e-07
"CLUH",3.32071917781881e-11,0.257034982313513,0.346,0.233,6.57602018783459e-07
"SELENON",3.34635585625928e-11,0.474720234777598,0.37,0.255,6.62678850215025e-07
"RNF126",3.36227927017737e-11,0.472459737260484,0.289,0.184,6.65832163873224e-07
"PHETA1",3.38571898066948e-11,0.270300924730231,0.271,0.169,6.70473929741976e-07
"ARVCF",3.44511827149488e-11,0.321452631651047,0.621,0.501,6.82236771304131e-07
"LHX6",3.45373278582602e-11,0.372082890003259,0.545,0.421,6.83942703577128e-07
"FAM129B",3.4995122283793e-11,0.369299786218071,0.791,0.705,6.93008406585952e-07
"HYAL3",3.56422860560895e-11,0.667857169234802,0.145,0.07,7.05824190768741e-07
"AC007240.1",3.59297726846184e-11,0.281303315578326,0.452,0.331,7.11517288473498e-07
"CARD9",3.7241349119851e-11,1.41802239639187,0.204,0.115,7.3749043662041e-07
"HRNR",3.72449238592704e-11,0.400723904388861,0.345,0.233,7.37561227185132e-07
"ARSE",3.85140384454103e-11,0.341842613133676,0.765,0.653,7.6269350333446e-07
"L1CAM",3.87897405780559e-11,0.251221961192657,0.236,0.14,7.68153232667241e-07
"MAP3K11",3.9326624826213e-11,0.924686732970647,0.397,0.281,7.78785151433497e-07
"FGF18",4.00832489576967e-11,0.332149625390856,0.616,0.501,7.93768579109269e-07
"DLG3",4.07087160731193e-11,0.565647554776168,0.883,0.808,8.06154704395982e-07
"CYP26B1",4.11540851922915e-11,0.603387361107696,0.315,0.207,8.14974349062948e-07
"EFNB1",4.23191737164432e-11,1.40722367292554,0.29,0.186,8.38046597106724e-07
"ARHGEF10L",4.24521778863582e-11,0.433649526376414,0.921,0.884,8.40680478683552e-07
"BCAP31",4.30942391577761e-11,0.80188437327849,0.512,0.388,8.5339521804144e-07
"POLRMT",4.34967489713523e-11,0.49749542677066,0.356,0.243,8.6136611987969e-07
"EPHA1",4.41796417553132e-11,0.783723429849128,0.466,0.348,8.74889445680468e-07
"CHD3",4.44247048033272e-11,1.0467023434638,0.61,0.498,8.79742429220289e-07
"PSD4",4.44434419324076e-11,0.381680633698778,0.761,0.66,8.80113480587468e-07
"TRIM29",4.47271050064602e-11,0.491732590069209,0.833,0.758,8.85730860442932e-07
"SLC6A2",4.50418759688756e-11,0.422928133248735,0.792,0.708,8.91964269811644e-07
"EFNA2",4.57910185937127e-11,1.12713981028166,0.227,0.133,9.06799541211292e-07
"CYTH2",4.58495066532403e-11,0.597273719040995,0.275,0.173,9.07957780254118e-07
"SDC1",4.62099051620644e-11,0.328673231115111,0.455,0.333,9.15094751924361e-07
"SLC6A19",4.64426216364455e-11,0.561671103724667,0.397,0.28,9.1970323626653e-07
"ZBTB47",4.64833863914763e-11,0.533723174236835,0.304,0.197,9.20510500710405e-07
"FTSJ3",4.69991308051249e-11,0.422850804735258,0.367,0.254,9.30723787333888e-07
"UBTF",4.74574844441244e-11,0.346675486202078,0.291,0.187,9.39800564446995e-07
"SRPX2",4.7720246621381e-11,0.650029482711744,0.778,0.673,9.45004043843208e-07
"PLB1",4.79221938053869e-11,0.263571921608707,0.967,0.961,9.49003203928076e-07
"RHPN1",4.80164467769832e-11,0.399059563927799,0.272,0.17,9.50869695524599e-07
"SH2D3C",4.83844473753404e-11,0.469801341430753,0.651,0.544,9.58157211373865e-07
"GHDC",4.8896981361337e-11,0.972949430131108,0.255,0.156,9.68306921898556e-07
"SLC28A1",5.02143092201331e-11,0.295058986128967,0.846,0.756,9.94393965486296e-07
"ZNF500",5.04817890889849e-11,0.845941986524049,0.5,0.376,9.99690869329168e-07
"CAPN14",5.14563646177846e-11,0.449965965286289,0.863,0.822,1.01899038852599e-06
"TRPM5",5.23950162084067e-11,1.00530690918844,0.255,0.157,1.03757850597508e-06
"PITX3",5.46584232523911e-11,1.10273251608245,0.329,0.22,1.0824007556671e-06
"MSL3",5.56982079984619e-11,0.299240956318952,0.557,0.433,1.10299161299354e-06
"SLC25A34",5.68486528686821e-11,0.361246402422876,0.194,0.112,1.12577387275851e-06
"RFX5",6.07578671072997e-11,0.839026534111741,0.315,0.208,1.20318804232586e-06
"NFKBIL1",6.16052443262789e-11,1.04193024655132,0.444,0.325,1.2199686533933e-06
"GRID2IP",6.42024572318025e-11,0.324440035963467,0.743,0.645,1.27140126056139e-06
"IGDCC4",6.43492842519625e-11,0.392536598517493,0.689,0.571,1.27430887604161e-06
"FOXN3",6.51040404591037e-11,0.255008143852255,0.992,0.987,1.28925531321163e-06
"SCAF1",6.63486760293335e-11,0.507120838660863,0.372,0.259,1.31390283140889e-06
"ZNF598",6.64407741812414e-11,1.74632219264079,0.21,0.123,1.31572665111112e-06
"PKMYT1",6.71505866705539e-11,0.651962796888292,0.222,0.131,1.32978306783698e-06
"MB",6.80053192060245e-11,0.295511474852158,0.612,0.491,1.3467093362369e-06
"TEPSIN",6.87029983669941e-11,1.59846697898774,0.181,0.099,1.36052547666158e-06
"CHST8",6.90272720817154e-11,0.34556127631789,0.949,0.932,1.36694706903421e-06
"MON1B",6.99471717667883e-11,0.861984229234338,0.449,0.329,1.38516384249771e-06
"VGLL1",6.9975101999979e-11,0.47117894935304,0.69,0.575,1.38571694490558e-06
"SH3BP5L",7.02022208851401e-11,0.606462142637415,0.445,0.325,1.39021458018843e-06
"SYTL1",7.02111429346555e-11,0.843779230041005,0.336,0.227,1.39039126353498e-06
"TMEM151B",7.14207039105257e-11,0.617766922304237,0.187,0.103,1.41434419954014e-06
"PSD",7.15580751369757e-11,0.88051810177632,0.295,0.191,1.41706456193753e-06
"AK8",7.18130878877386e-11,0.315016666754257,0.967,0.949,1.42211457944089e-06
"C1orf210",7.19257425878353e-11,1.0476212774509,0.168,0.088,1.4243454804669e-06
"MLPH",7.44309801495002e-11,0.577896359906702,0.793,0.738,1.47395669990055e-06
"LSP1",7.63391525503156e-11,0.380926361527146,0.49,0.368,1.5117442379539e-06
"ARHGEF17",7.76249194745395e-11,0.490805167264594,0.676,0.558,1.53720628035431e-06
"XXYLT1",7.80727332014482e-11,0.257789712505506,0.962,0.948,1.54607433558828e-06
"SLC30A2",7.81589206408156e-11,0.364749000507487,0.297,0.193,1.54778110545007e-06
"C13orf46",8.02498299078781e-11,0.66747085725517,0.431,0.313,1.58918738166571e-06
"BRD9",8.16451635722568e-11,0.512488806504519,0.661,0.54,1.6168191742214e-06
"MTCP1",8.26025763827483e-11,0.257391620887682,0.58,0.459,1.63577882010756e-06
"COL4A2",8.30765329495107e-11,0.332476510605675,0.953,0.939,1.64516458199916e-06
"ESRP2",8.34722944803233e-11,0.318966067373441,0.241,0.146,1.65300184759384e-06
"CETP",8.39470263305375e-11,0.439088401486395,0.591,0.469,1.66240296242363e-06
"ABCF3",8.39646814385201e-11,0.428511667798044,0.301,0.196,1.66275258652701e-06
"MTHFR",8.45990097580507e-11,0.255872296603422,0.5,0.379,1.67531419023868e-06
"KMT2D",8.50680929494133e-11,0.362858524706236,0.619,0.496,1.68460344467723e-06
"WNT10A",8.54317032071416e-11,0.461459446296558,0.372,0.259,1.69180401861103e-06
"WNT11",8.62868186947696e-11,0.31443669357302,0.384,0.27,1.70873787061252e-06
"FIBP",8.64525532029112e-11,0.994206802534178,0.213,0.123,1.71201991107725e-06
"SH2B3",8.66558069635016e-11,0.583211639713692,0.664,0.547,1.71604494529822e-06
"DEGS2",8.73233321490696e-11,0.457309873634117,0.335,0.226,1.72926394654803e-06
"TSPAN14",8.80637602581117e-11,0.460428210577948,0.892,0.819,1.74392664439139e-06
"CORO1A",8.96686731392454e-11,1.3705498551274,0.147,0.073,1.77570873417648e-06
"F8",9.08440547073213e-11,0.391877037142597,0.979,0.964,1.79898481536908e-06
"SLC39A13",9.43989007135815e-11,0.904288303285756,0.232,0.139,1.86938143083105e-06
"HSPG2",9.48980332074899e-11,0.477045817202546,0.833,0.765,1.87926575160792e-06
"SLC6A6",9.63579009343806e-11,0.319679713813138,0.83,0.741,1.90817551220354e-06
"ADCK2",9.89469397968678e-11,0.273467421975292,0.521,0.399,1.95944624879737e-06
"TP73",9.91900681379798e-11,0.4184807447744,0.601,0.486,1.96426091933641e-06
"PARP10",9.9504221283034e-11,0.622531499931545,0.675,0.572,1.97048209406792e-06
"ULK1",1.01876383396086e-10,0.801891055104743,0.401,0.286,2.01745802039268e-06
"COLGALT1",1.03542229552869e-10,0.513144237256565,0.721,0.604,2.05044677183546e-06
"LENG8",1.06437775776215e-10,0.431771954744498,0.297,0.194,2.10778727369639e-06
"SMPDL3B",1.08952082043375e-10,0.313379693021828,0.384,0.271,2.15757808070496e-06
"BTK",1.1212160525431e-10,0.307173494021325,0.837,0.756,2.22034414885111e-06
"RTL9",1.12344392955016e-10,0.348378627854972,0.51,0.389,2.22475601368818e-06
"UNG",1.13040392652323e-10,0.432318832243825,0.549,0.427,2.23853889569395e-06
"SMAD7",1.14690261149505e-10,0.429115179992006,0.544,0.422,2.27121124154364e-06
"GRK2",1.1590300138686e-10,0.482228007079847,0.341,0.232,2.295227136464e-06
"CCDC22",1.16144089807546e-10,0.71924910167668,0.415,0.299,2.30000141045884e-06
"AGPAT2",1.16435241433214e-10,0.473117744605241,0.279,0.179,2.30576708610194e-06
"GDF7",1.18303757069155e-10,1.27428597238902,0.31,0.214,2.34276930124047e-06
"MAPK7",1.18429834494623e-10,0.626071574884552,0.164,0.086,2.34526601249701e-06
"RASL12",1.21610380766465e-10,1.39888226040562,0.544,0.427,2.4082503703183e-06
"HBEGF",1.23501490521934e-10,0.325230257065702,0.497,0.377,2.44570001680587e-06
"PLCB3",1.23864321150399e-10,0.916179165888701,0.312,0.206,2.45288515174136e-06
"ITIH1",1.25489903257601e-10,0.491089522600528,0.398,0.283,2.48507655421027e-06
"TP53I11",1.29043406533609e-10,0.812130047750755,0.42,0.303,2.55544657958506e-06
"FAM210B",1.29779194824829e-10,0.637798952325439,0.47,0.35,2.5700173951161e-06
"SH2D7",1.30977853498883e-10,0.439667203948667,0.619,0.504,2.59375443283838e-06
"KLHL15",1.31491332551385e-10,0.39512661344523,0.883,0.82,2.60392285851507e-06
"RBBP8NL",1.33752947913653e-10,0.643101152717033,0.266,0.167,2.64870962753407e-06
"RIN3",1.33901511264988e-10,0.270334891344237,0.964,0.952,2.65165162758055e-06
"ESPNL",1.34349350925298e-10,0.97754554666088,0.479,0.362,2.66052019637367e-06
"DMBT1",1.35998868815169e-10,0.346672264117753,0.808,0.758,2.6931855991468e-06
"CXorf40B",1.36567328025168e-10,0.366343596920935,0.189,0.105,2.70444279688241e-06
"PTPRN",1.37972810395297e-10,0.451844796616196,0.437,0.319,2.73227556425806e-06
"GABRE",1.38129154858154e-10,0.458000390063982,0.582,0.462,2.73537165365602e-06
"EPHX1",1.39360280596022e-10,0.390201092860285,0.684,0.567,2.75975163664303e-06
"EPOR",1.39762488117048e-10,1.00676982322754,0.295,0.192,2.7677165521819e-06
"UNC45A",1.40415612162175e-10,0.351486317633618,0.486,0.368,2.78065036764756e-06
"NOXA1",1.44673003244064e-10,0.464796547049789,0.223,0.133,2.86495948324219e-06
"KCNK16",1.45541864574288e-10,0.455924645559882,0.286,0.186,2.88216554416463e-06
"NEK8",1.49018395968153e-10,0.665765921817658,0.383,0.27,2.95101129535733e-06
"LAPTM5",1.49133923462452e-10,0.252574649910254,0.568,0.448,2.95329908632693e-06
"TRPM2",1.50044935978005e-10,0.723544000777742,0.82,0.739,2.97133986717244e-06
"KCND3",1.50465224215114e-10,0.37800789264428,0.966,0.964,2.9796628351319e-06
"GPR37L1",1.61178252595658e-10,0.708719363672802,0.393,0.279,3.19181293615182e-06
"PRRT4",1.63774104875511e-10,0.422188502876697,0.318,0.214,3.24321859884975e-06
"INPP5D",1.64078389240548e-10,0.516034763451564,0.948,0.937,3.24924434213056e-06
"FOXN4",1.64599589806194e-10,0.512732039305297,0.617,0.497,3.25956567693206e-06
"GAREM2",1.64871285167563e-10,0.366015913763832,0.387,0.273,3.26494606017325e-06
"KRT19",1.67913513098096e-10,0.480217237373624,0.205,0.121,3.3251912998816e-06
"UPK2",1.69093376617681e-10,0.880445003680685,0.692,0.606,3.34855613715994e-06
"CFC1",1.69936544963436e-10,0.744775773729948,0.196,0.111,3.36525339991093e-06
"ADCY4",1.72592929803058e-10,0.555673041784667,0.379,0.266,3.41785778888996e-06
"C1QTNF4",1.74320789800346e-10,0.863472140705926,0.177,0.098,3.45207460041624e-06
"DBNL",1.75454187193473e-10,0.719461658983933,0.555,0.434,3.47451926899234e-06
"RORC",1.77071401747679e-10,0.404725296665819,0.525,0.405,3.50654496880929e-06
"RBM19",1.78758991047202e-10,0.28940975891909,0.946,0.916,3.53996429970774e-06
"LRP10",1.83701741853768e-10,0.593804500480703,0.34,0.232,3.63784559393016e-06
"ZP1",1.85059475762426e-10,0.854396330460337,0.305,0.201,3.66473279852333e-06
"EPHA8",1.9246117764078e-10,0.460106231925724,0.57,0.457,3.81130870082036e-06
"PMEPA1",1.94429558543343e-10,0.696672941288895,0.698,0.599,3.85028854783381e-06
"SMPX",1.95616044845555e-10,0.283850775201438,0.834,0.742,3.87378453607653e-06
"HSPA12A",1.9716733907142e-10,0.429112169636246,0.957,0.949,3.90450481563133e-06
"HS1BP3",2.00840416666878e-10,0.406571765540506,0.789,0.714,3.97724277125418e-06
"SRC",2.01127427489252e-10,0.508178645392995,0.774,0.701,3.98292644656965e-06
"SLC38A7",2.01372917080559e-10,1.26396761403149,0.537,0.421,3.98778787694632e-06
"VPS37C",2.0476866927094e-10,0.332877645369544,0.686,0.569,4.05503395757242e-06
"AKT2",2.0741429205783e-10,0.612682102007595,0.769,0.668,4.10742522562121e-06
"ALOX12",2.08110252253649e-10,1.3394872568399,0.204,0.118,4.121207325379e-06
"SRRM3",2.09657329783952e-10,0.465929548652034,0.837,0.803,4.15184410171161e-06
"DNAL4",2.11036441168111e-10,0.744959723927803,0.151,0.077,4.1791546444521e-06
"P4HTM",2.14593186134769e-10,0.41242457334176,0.436,0.319,4.24958886502683e-06
"CENPT",2.16335160172607e-10,0.277400054292431,0.489,0.37,4.28408517689814e-06
"CDHR1",2.17815309689181e-10,0.309986611400385,0.566,0.448,4.31339657777485e-06
"VDR",2.19236439113508e-10,0.288473899091901,0.918,0.884,4.34153920376481e-06
"LHX4",2.23072805864846e-10,0.371154826548314,0.69,0.585,4.41751077454155e-06
"TONSL",2.29061458854677e-10,0.962036861234149,0.274,0.175,4.53610406969916e-06
"MOB3A",2.31439102745934e-10,0.678239600333002,0.638,0.519,4.58318855167774e-06
"STRA8",2.31736923650328e-10,0.560592068867596,0.493,0.376,4.58908629904745e-06
"MYOZ1",2.31826131456137e-10,0.422124369938232,0.464,0.346,4.59085288122587e-06
"ACOT8",2.34051331085916e-10,1.25691026771913,0.561,0.441,4.6349185094944e-06
"KHDC1",2.36749152645865e-10,1.28330844542421,0.454,0.341,4.68834346984606e-06
"NUTM2D",2.40309554770886e-10,0.420970673507153,0.182,0.103,4.75885011312786e-06
"PRELP",2.41823530308972e-10,0.566923417156242,0.518,0.402,4.78883137070857e-06
"RAC2",2.45103470754809e-10,0.781346814895352,0.405,0.292,4.85378403135748e-06
"OLFML2A",2.48121810996541e-10,0.270965912119542,0.708,0.599,4.91355622316451e-06
"GPR20",2.48807642062392e-10,0.800779126859243,0.258,0.162,4.92713773576156e-06
"C7orf26",2.49073169903409e-10,0.347229585757121,0.53,0.41,4.93239598359721e-06
"FUZ",2.50054327462778e-10,1.00443326541393,0.383,0.271,4.95182584674538e-06
"DGKQ",2.51606437593249e-10,1.20978455334295,0.351,0.242,4.98256228365911e-06
"PLEKHH3",2.59200882972603e-10,1.84550067112095,0.222,0.136,5.13295508550646e-06
"TAF7L",2.60752888617898e-10,0.354079958993097,0.759,0.651,5.16368945330023e-06
"COX19",2.62882090524318e-10,0.636535098504859,0.484,0.369,5.20585403865307e-06
"ANKRD24",2.65617193945017e-10,0.917537321695356,0.77,0.689,5.26001729169317e-06
"TMEM185A",2.72930522515274e-10,0.300442447490687,0.733,0.623,5.40484313736996e-06
"POU2F3",2.79749026195891e-10,0.269855815717581,0.875,0.831,5.53986996575723e-06
"ISOC2",2.81484372349828e-10,0.66880726551702,0.304,0.201,5.57423502564363e-06
"PPP2R2C",2.85236451418076e-10,0.504599815079768,0.966,0.95,5.64853744743216e-06
"FRMD8",2.85847150034964e-10,0.729460507194912,0.509,0.391,5.66063111214239e-06
"DOK7",2.89827509869395e-10,0.636928223197559,0.429,0.315,5.73945417794364e-06
"ESPN",2.93298985482639e-10,0.431452227686559,0.487,0.372,5.8081998095127e-06
"B4GALT7",2.94664279770094e-10,0.360676980915342,0.279,0.18,5.83523673228717e-06
"ALDH16A1",2.95306770128593e-10,0.322368715089562,0.424,0.31,5.84795996885653e-06
"HOXC4",2.99035866544e-10,0.457635146159325,0.506,0.388,5.92180726517084e-06
"IGFN1",2.99428959883705e-10,0.412111842950959,0.66,0.552,5.929591692577e-06
"FANCG",3.05219255674152e-10,0.743144376297619,0.275,0.177,6.04425692011523e-06
"KCNK5",3.07739993109766e-10,0.731840660714626,0.717,0.626,6.09417508355269e-06
"C1QL4",3.16238137560474e-10,0.336331041066567,0.145,0.074,6.26246383811006e-06
"MXRA5",3.19298009679047e-10,0.310973354632783,0.73,0.627,6.32305848567418e-06
"TBL3",3.20309406539003e-10,0.894162877150201,0.194,0.111,6.34308717769188e-06
"PAX2",3.25343600388069e-10,0.453654487357242,0.889,0.846,6.44277931848494e-06
"CCDC88C",3.30544728285289e-10,0.35999812318389,0.928,0.896,6.54577725423358e-06
"TNK1",3.32965061594258e-10,1.41006338975082,0.307,0.209,6.59370711475109e-06
"SETD1A",3.3913408164598e-10,0.550592218325176,0.574,0.456,6.71587221883533e-06
"FGD2",3.45244530539881e-10,1.17380695165545,0.501,0.387,6.83687743828126e-06
"ZFP41",3.47390025354298e-10,1.15305887111184,0.178,0.098,6.87936467209116e-06
"SLC10A3",3.47626146183418e-10,2.12675108447177,0.135,0.066,6.88404057287022e-06
"CDIPT",3.49117125511066e-10,0.593221735051047,0.251,0.159,6.91356643649563e-06
"MYO5C",3.49801237464828e-10,0.329983768741481,0.928,0.893,6.92711390551598e-06
"SEMA3F",3.55188559242369e-10,0.30699299766122,0.508,0.393,7.03379903867662e-06
"TEX264",3.56278621946239e-10,0.387970356419268,0.628,0.509,7.05538555040138e-06
"SPAG5",3.57457354988615e-10,0.416928439510785,0.407,0.294,7.07872800083955e-06
"ZNF81",3.58985729469832e-10,0.25695728762981,0.968,0.947,7.10899440069109e-06
"ST3GAL1",3.61726215609944e-10,0.268144380299421,0.92,0.88,7.16326424772373e-06
"RARG",3.62438445641373e-10,0.801913281649427,0.42,0.309,7.17736853903611e-06
"ZNF48",3.75965089255995e-10,0.663860832471754,0.187,0.106,7.44523666253648e-06
"SHBG",3.80192032914216e-10,0.433284115274364,0.646,0.538,7.52894282780021e-06
"SEMA5B",3.80477225013165e-10,0.254701241643698,0.887,0.856,7.5345904869357e-06
"NUP210",3.84193667992425e-10,0.360739638480289,0.886,0.817,7.60818720725398e-06
"ADAMTS8",3.991797122436e-10,0.255684895771697,0.507,0.389,7.90495584156001e-06
"NFAM1",4.03974424214802e-10,0.504576911393262,0.735,0.64,7.99990552272573e-06
"AC096582.3",4.058536445313e-10,0.295596299136518,0.469,0.354,8.03711972265333e-06
"ITGB3",4.12314509750592e-10,0.475230014538038,0.217,0.132,8.16506423659098e-06
"MYO1C",4.14208312977034e-10,0.509732339605538,0.47,0.353,8.2025672218842e-06
"PKD1",4.16231392967897e-10,0.316341845753325,0.465,0.349,8.24263027494327e-06
"SERPINE1",4.18995903336119e-10,0.595114227498151,0.495,0.377,8.29737587376517e-06
"C2orf72",4.22518341286105e-10,0.670266427702519,0.447,0.331,8.36713071248874e-06
"DCLRE1B",4.24570758671856e-10,0.587091550952621,0.385,0.275,8.40777473397877e-06
"SECTM1",4.28533895635472e-10,0.442150365342483,0.217,0.129,8.48625673526926e-06
"GCDH",4.34754398122702e-10,0.670865809070663,0.333,0.228,8.60944134602387e-06
"GAS2L2",4.40829239238429e-10,0.718171596524361,0.168,0.092,8.7297414246386e-06
"CACNA2D2",4.41049574062364e-10,0.468216195359865,0.812,0.767,8.734104715157e-06
"CAPN11",4.42700245502236e-10,0.956195524570366,0.582,0.482,8.76679296168078e-06
"ROBO4",4.54380799129592e-10,0.694484033933933,0.354,0.246,8.99810296516332e-06
"NCS1",4.54967232663554e-10,0.268999048043237,0.757,0.66,9.00971610843637e-06
"RHEBL1",4.64688527536638e-10,0.799338772740033,0.327,0.223,9.20222691080803e-06
"COL20A1",4.66449218149165e-10,0.32546506190204,0.537,0.423,9.23709386700791e-06
"IRF1",4.67866992813415e-10,1.83037428337156,0.24,0.15,9.26517005868406e-06
"PARS2",4.68401717701115e-10,1.4203375840635,0.31,0.211,9.27575921563518e-06
"PPFIA3",4.743511809358e-10,0.573191077414677,0.613,0.499,9.39357643607165e-06
"AGTRAP",4.77434925407031e-10,0.518634443620617,0.511,0.394,9.45464382783543e-06
"SAG",4.89360092452974e-10,0.51308357050232,0.784,0.693,9.69079791084625e-06
"BAHCC1",4.92611270000167e-10,0.320515059834489,0.497,0.381,9.75518097981331e-06
"VAX2",5.03769625170654e-10,0.638565592437494,0.692,0.588,9.97614988725445e-06
"NECTIN4",5.09810906607302e-10,0.647842943301941,0.435,0.323,1.00957853835444e-05
"INKA2",5.09823025010987e-10,0.507360389305692,0.381,0.271,1.00960253642926e-05
"KNDC1",5.28535624671175e-10,0.948483623440861,0.634,0.534,1.04665909753633e-05
"CACNA1S",5.31471706555024e-10,0.305742936811369,0.789,0.708,1.05247342049091e-05
"PGC",5.32398295053415e-10,0.477403574399249,0.503,0.388,1.05430834369428e-05
"SRMS",5.33787947293569e-10,0.499069684294557,0.158,0.085,1.05706027202546e-05
"TBC1D2B",5.36446351538958e-10,0.452501435752375,0.937,0.899,1.0623247099526e-05
"ADGRF3",5.37133899085785e-10,0.332059400964633,0.347,0.243,1.06368626035958e-05
"FAM171A2",5.38927753184923e-10,2.20233871523388,0.235,0.147,1.0672386296321e-05
"ZNF423",5.44385618152892e-10,0.280984916695842,0.984,0.98,1.07804683962817e-05
"GRIN3B",5.5203386192779e-10,0.752329287174537,0.153,0.08,1.0931926567756e-05
"ASTL",5.5562390994259e-10,0.37039379734864,0.409,0.297,1.10030202885931e-05
"GRAMD1B",5.85508756605988e-10,0.260287612470987,0.991,0.989,1.15948299070684e-05
"TMEM63C",5.87565465516667e-10,0.377836280003804,0.617,0.501,1.16355589136266e-05
"TRIM10",5.9087648379323e-10,0.447049444510707,0.454,0.339,1.17011270085573e-05
"DENND6B",6.00166763137472e-10,1.03913676338119,0.353,0.247,1.18851024104114e-05
"LGALS12",6.04888885250115e-10,0.468302950264175,0.397,0.286,1.1978614594608e-05
"CNNM3",6.05976520871111e-10,0.640710185945808,0.336,0.231,1.20001530428106e-05
"TOGARAM2",6.06728399419126e-10,0.304907035433649,0.919,0.873,1.20150424936969e-05
"NT5DC4",6.0675049730606e-10,0.616338479667821,0.491,0.377,1.20154800981519e-05
"C1orf127",6.11702074948038e-10,0.302227550083928,0.687,0.579,1.2113536190196e-05
"ZSWIM8",6.15577797916156e-10,0.40486497780757,0.344,0.241,1.21902871321336e-05
"VILL",6.26496704855216e-10,0.543033718716458,0.411,0.299,1.24065142462478e-05
"FNDC5",6.28627721628488e-10,1.07315206955816,0.421,0.321,1.24487147714089e-05
